Idx,V2
1,830.477
2,1545.8
3,4878.51
4,1207.75
5,1146.9
6,7008.6
7,1200.99
8,891.23
9,1051.76
10,2147.5
11,2710.2
12,4111.2
13,1026.5
14,22181.2
15,5050.0
16,1805.0
17,900.25
18,7720.0
19,8805.0
20,1206.5
21,1503.3
22,1539.7
23,1208.5
24,1457.0
25,1561.5
26,8160.0
27,8820.0
28,1602.5
29,2117.5
30,1711.0
31,9320.0
32,4135.0
33,8715.0
34,2474.5
35,1722.5
36,2202.0
37,1035.1
38,3800.0
39,3800.0
40,4160.0
41,2475.0
42,4350.0
43,7738.0
44,7738.0
45,6100.0
46,5700.0
47,868.5
48,6440.0
49,9080.0
50,7725.0
51,6800.0
52,1810.0
53,5200.0
54,9850.0
55,3295.0
56,3219.0
57,4144.0
58,1510.0
59,1744.5
60,1882.5
61,2712.5
62,897.45
63,7311.5
64,7311.5
65,7311.5
66,9487.0
67,1601.3
68,1641.6
69,1641.6
70,5283.0
71,5283.0
72,1825.0
73,1825.0
74,1760.0
75,1760.0
76,7200.0
77,6700.0
78,3900.0
79,3900.0
80,5025.0
81,5060.0
82,12310.0
83,3980.0
84,894.5
85,2761.0
86,2435.0
87,4600.0
88,4600.0
89,4600.0
90,1790.0
91,7995.0
92,7995.0
93,994.9
94,1191.0
95,7854.0
96,2550.0
97,2550.0
98,8245.0
99,8245.0
100,2051.0
101,2051.0
102,2395.0
103,894.0
104,903.4
105,779.6
106,4180.0
107,1617.0
108,1617.0
109,1607.5
110,1805.0
111,7400.0
112,7400.0
113,7410.0
114,2624.0
115,777.5
116,1500.0
117,970.5
118,5311.5
119,894.7
120,894.7
121,1473.0
122,3360.0
123,1850.0
124,3090.0
125,3085.5
126,3940.0
127,3930.0
128,8460.0
129,7350.0
130,7350.0
131,1930.0
132,1927.0
133,1927.0
134,1969.5
135,1969.5
136,1202.8125
137,5300.0
138,1692.0
139,1692.0
140,6350.0
141,9230.0
142,1212.5
143,8300.0
144,5600.0
145,5520.0
146,4845.0
147,866.8
148,10080.0
149,9455.0
150,1104.9
151,7122.0
152,7609.0
153,7700.0
154,10230.0
155,10230.0
156,14220.0
157,8940.0
158,8920.0
159,7068.0
160,12640.0
161,1045.0
162,1045.0
163,8000.0
164,7600.0
165,1018.0
166,6883.0
167,1547.8
168,1129.5
169,5663.0
170,5225.0
171,5275.0
172,7610.0
173,7280.0
174,7150.0
175,1390.8
176,1342.5
177,8241.0
178,1460.0
179,7671.0
180,8650.0
181,7638.0
182,7638.0
183,1550.5
184,1210.0
185,9205.0
186,9205.0
187,1521.2
188,5890.0
189,6702.5
190,1188.0
191,1083.5
192,6400.0
193,1143.5
194,5450.0
195,5032.5
196,1290.0
197,1290.0
198,5595.0
199,4324.5
200,4324.5
201,4324.5
202,1832.5
203,1832.5
204,6942.5
205,6942.5
206,1130.5
207,5200.0
208,5175.0
209,5400.0
210,5930.0
211,5930.0
212,4170.5
213,6300.0
214,904.8
215,904.8
216,5550.0
217,5570.0
218,1024.0
219,8450.0
220,896.0
221,1199.4
222,1199.4
223,9230.0
224,5500.0
225,113.05
226,10875.0
227,10875.0
228,5552.5
229,5552.5
230,11940.0
231,11940.0
232,5275.0
233,1483.7
234,4318.5
235,7804.0
236,6227.0
237,5278.5
238,5278.5
239,1340.0
240,1340.0
241,11970.0
242,1649.0
243,1649.0
244,4845.0
245,5317.0
246,1481.0
247,4855.0
248,1477.7
249,1477.7
250,1467.8
251,2070.5
252,7122.0
253,4200.0
254,6934.5
255,4230.0
256,2226.0
257,6638.0
258,6710.0
259,6700.0
260,1963.0
261,1601.0
262,4690.0
263,3777.5
264,3777.5
265,1747.0
266,1747.0
267,5100.0
268,2175.0
269,1585.5
270,1035.0
271,3773.0
272,3773.0
273,1396.0
274,1396.0
275,1396.0
276,1882.5
277,1882.5
278,3245.0
279,5565.0
280,1042.0
281,1042.0
282,4900.0
283,6150.0
284,6150.0
285,3707.5
286,3707.5
287,6250.0
288,1845.5
289,1786.5
290,4100.0
291,1750.0
292,906.85
293,5800.0
294,3487.0
295,3487.0
296,3487.0
297,6450.0
298,888.05
299,2087.5
300,2087.5
301,2259.5
302,2057.0
303,2038.0
304,1492.0
305,4260.0
306,4260.0
307,4790.0
308,4775.0
309,4540.0
310,4600.0
311,4760.0
312,4760.0
313,938.5
314,4090.0
315,1824.0
316,1824.0
317,4300.0
318,1785.0
319,1785.0
320,1398.0
321,4050.0
322,4020.0
323,3970.0
324,2380.0
325,4700.0
326,5002.0
327,3826.0
328,2538.5
329,2538.5
330,4545.0
331,4500.0
332,3785.0
333,2672.5
334,4450.0
335,4450.0
336,3250.0
337,2817.0
338,4750.0
339,3820.0
340,4390.0
341,4375.0
342,1565.0
343,4500.0
344,4500.0
345,4405.0
346,3365.5
347,4510.0
348,4055.0
349,4055.0
350,2205.0
351,2205.0
352,4000.0
353,3975.0
354,3975.0
355,1913.5
356,1901.0
357,4780.0
358,3153.0
359,2000.0
360,5100.0
361,5090.0
362,3972.0
363,2774.0
364,2752.0
365,2782.0
366,4310.0
367,2390.0
368,4590.0
369,4050.0
370,4020.0
371,2455.5
372,2622.0
373,4725.0
374,4700.0
375,4212.0
376,4800.0
377,4800.0
378,4850.0
379,4400.0
380,4600.0
381,4450.0
382,4060.0
383,4055.0
384,4825.0
385,4825.0
386,1800.0
387,5175.0
388,1640.5
389,1640.5
390,5452.0
391,5320.0
392,1760.0
393,4625.0
394,4570.0
395,1402.0
396,1554.0
397,4550.0
398,5000.0
399,4110.0
400,1253.0
401,4800.0
402,4812.0
403,5200.0
404,5897.0
405,6090.0
406,6100.0
407,3300.0
408,3700.0
409,4850.0
410,4850.0
411,4845.0
412,3500.0
413,3655.0
414,3655.0
415,3660.0
416,4600.0
417,4625.0
418,4040.0
419,3975.0
420,5200.0
421,4150.0
422,3650.0
423,4310.0
424,4270.0
425,4270.0
426,4270.0
427,4270.0
428,4295.0
429,2400.0
430,2375.0
431,2375.0
432,2150.0
433,2095.0
434,4045.0
435,3570.0
436,2775.0
437,2825.0
438,2825.0
439,2525.0
440,2610.0
441,2300.0
442,2355.0
443,2350.0
444,2520.0
445,2525.0
446,2520.0
447,2497.0
448,2200.0
449,7052.0
450,8295.5
451,972.3
452,972.3
453,10680.0
454,4360.0
455,4360.0
456,5100.0
457,328.8
458,1795.0
459,1795.0
460,1796.0
461,1915.0
462,1932.0
463,1920.0
464,1932.0
465,1930.0
466,1955.0
467,1955.0
468,1905.0
469,1990.0
470,1663.0
471,1605.0
472,1526.0
473,1526.0
474,1569.0
475,1571.0
476,1861.0
477,1846.0
478,1690.0
479,1652.0
480,3760.0
481,7777.5
482,1848.0
483,1849.0
484,2036.0
485,2005.0
486,2145.0
487,2145.0
488,2233.0
489,2175.0
490,2174.0
491,2360.0
492,2359.0
493,4700.0
494,4250.0
495,4715.0
496,4705.0
497,6435.0
498,1195.0
499,6000.0
500,6300.0
501,6325.0
502,6300.0
503,6100.0
504,3570.0
505,1043.1
506,7040.0
507,7040.0
508,7040.0
509,5175.0
510,5170.0
511,6525.0
512,6710.0
513,6145.0
514,6200.0
515,6225.0
516,6200.0
517,3547.0
