Idx,V2
1,1235.29
2,649.1
3,3000.0
4,4000.0
5,2520.0
6,3140.0
7,3165.0
8,5000.0
9,7865.0
10,6107.5
11,3000.0
12,3480.0
13,2685.0
14,7102.5
15,3560.0
16,3035.0
17,5605.0
18,5695.0
19,1245.0
20,7592.5
21,1052.5
22,740.0
23,6070.0
24,6070.0
25,5900.0
26,2560.0
27,1957.0
28,6425.0
29,1395.0
30,1298.2
31,3090.0
32,1003.0
33,2180.0
34,890.0
35,10750.0
36,5400.0
37,300.0
38,1852.0
39,1985.0
40,2130.0
41,5395.0
42,2205.0
43,2205.0
44,1162.0
45,4350.0
46,4181.0
47,1800.0
48,1628.0
49,3155.0
50,4545.0
51,1520.0
52,2440.0
53,10750.0
54,1357.0
55,1722.0
56,2635.0
57,2328.0
58,3200.0
59,3173.0
60,1886.4
61,2010.0
62,2090.0
63,2820.0
64,3160.0
65,3720.0
66,1880.0
67,9100.0
68,926.0
69,3150.0
70,2160.0
71,2160.0
72,1770.0
73,6572.0
74,1024.0
75,1700.0
76,1025.0
77,6300.0
78,940.4
79,2100.0
80,1714.0
81,2933.0
82,5457.0
83,3520.0
84,1572.7
85,2710.0
86,1611.0
87,1522.5
88,3740.0
89,1458.1
90,3096.0
91,990.0
92,1813.2
93,1813.2
94,1150.0
95,2845.0
96,3886.5
97,1427.5
98,2483.0
99,2483.0
100,3025.0
101,9150.0
102,2350.0
103,1982.0
104,1060.0
105,1042.1875
106,10050.0
107,2650.0
108,877.2
109,1610.0
110,2350.0
111,1690.0
112,8569.0
113,3686.0
114,3550.0
115,3401.0
116,1490.0
117,1929.0
118,9030.0
119,5280.0
120,3060.0
121,2111.0
122,3323.0
123,2078.0
124,1900.0
125,1893.0
126,2198.0
127,3100.0
128,9885.0
129,5290.0
130,5270.0
131,2335.0
132,1990.0
133,1990.0
134,3000.0
135,8845.0
136,1207.0
137,1330.5
138,2685.0
139,1115.5
140,1530.0
141,1743.0
142,2670.0
143,2665.0
144,1649.0
145,6100.0
146,3616.0
147,1272.0
148,1565.0
149,2650.0
150,1815.0
151,1951.0
152,3120.0
153,2610.0
154,2485.0
155,3700.0
156,3990.0
157,3990.0
158,2670.0
159,6200.0
160,4288.0
161,1340.0
