Idx,V3
1,1228.21
2,615.3
3,3025.0
4,4000.0
5,2500.0
6,3135.0
7,3165.0
8,4950.0
9,7815.0
10,6130.0
11,2990.0
12,3480.0
13,2690.0
14,7102.5
15,3520.0
16,3040.0
17,5612.5
18,5702.5
19,1238.75
20,7522.5
21,1067.6
22,740.0
23,6095.0
24,6095.0
25,5865.0
26,2560.0
27,1917.0
28,6450.0
29,1397.5
30,1307.0
31,3115.0
32,1015.0
33,2160.0
34,875.0
35,10500.0
36,5400.0
37,300.0
38,1850.0
39,1945.0
40,2200.0
41,5400.0
42,2180.0
43,2180.0
44,1182.0
45,4150.0
46,4186.0
47,1810.0
48,1625.0
49,3155.0
50,4520.0
51,1504.0
52,2481.0
53,10850.0
54,1331.0
55,1721.0
56,2640.0
57,2321.0
58,3200.0
59,3273.0
60,1978.7
61,2005.0
62,2000.0
63,2820.0
64,3237.5
65,3675.0
66,1881.0
67,9100.0
68,937.0
69,3080.0
70,2160.0
71,2160.0
72,1804.0
73,6645.0
74,1026.0
75,1700.0
76,1030.0
77,6300.0
78,924.9
79,2070.0
80,1668.0
81,2952.0
82,5457.0
83,3740.0
84,1586.3
85,2699.0
86,1611.0
87,1504.5
88,3793.0
89,1462.7
90,3096.0
91,1008.5
92,1807.8
93,1807.8
94,1153.90625
95,2795.0
96,3890.5
97,1427.5
98,2539.5
99,2539.5
100,2963.0
101,9180.0
102,2338.0
103,2004.0
104,1065.0
105,1040.3125
106,9975.0
107,2675.0
108,872.3
109,1610.0
110,2401.5
111,1659.0
112,8760.0
113,3601.0
114,3511.0
115,3405.0
116,1480.0
117,1944.0
118,8960.0
119,5280.0
120,3160.0
121,2088.0
122,3339.0
123,2074.0
124,1877.0
125,1877.0
126,2212.0
127,3140.0
128,9895.0
129,5290.0
130,5290.0
131,2350.0
132,2005.0
133,2005.0
134,3000.0
135,8700.0
136,1215.5
137,1342.5
138,2707.0
139,1125.5
140,1518.0
141,1722.0
142,2633.0
143,2633.0
144,1641.0
145,6250.0
146,3637.0
147,1255.0
148,1562.5
149,2660.0
150,1809.0
151,1951.0
152,3100.0
153,2645.0
154,2505.0
155,3750.0
156,4150.0
157,4130.0
158,2525.0
159,6160.0
160,4316.0
161,1370.0
162,3560.0
163,3550.0
164,6030.0
165,2120.0
166,2052.0
167,2033.0
168,1934.0
169,8155.0
170,1012.5
171,6142.5
172,3050.0
173,2600.0
174,5735.0
175,4293.0
176,1977.0
177,2165.0
178,3400.0
179,1240.0
180,5950.0
181,6275.0
182,2157.0
183,2649.0
184,1270.0
185,1750.0
186,1379.0
187,2317.0
188,1315.0
189,6450.0
190,1027.5
191,4775.0
192,4809.0
193,1265.0
194,2600.0
195,1336.0
196,3370.0
197,7605.0
198,1300.0
199,1703.0
200,4875.0
201,8095.0
202,1230.0
203,2450.0
204,2450.0
205,1825.0
206,3090.0
207,7640.0
208,2660.0
209,2080.0
210,8625.0
211,9410.0
212,2760.0
213,1625.0
214,1789.5
215,6750.0
216,2950.0
217,1985.0
218,1985.0
219,1857.0
220,107.0
221,2244.0
222,3050.0
223,2560.0
224,6350.0
225,8575.0
226,915.0
227,6830.0
228,2035.0
229,2965.0
230,6300.0
231,3110.0
232,680.0
233,655.0
234,3995.0
235,1975.0
