Idx,V3
1,2780.3
2,1373.01
3,3530.0
4,1806.0
5,4085.371744141
6,6062.79419878
7,1097.559804
8,1800.435103
9,9115.1
10,2068.5
11,3200.0
12,7201.7
13,4630.0
14,1625.0
15,1938.5
16,1938.5
17,2572.5
18,4135.5
19,859.0
20,859.0
21,1676.0
22,1372.5
23,1971.5
24,1708.5
25,1723.0
26,2244.0
27,3699.0
28,2010.5
29,1247.6
30,2717.5
31,2718.0
32,1424.0
33,3411.75
34,1437.5
35,1470.0
36,2289.0
37,2289.0
38,658.2
39,1020.0
40,902.0
41,548.0
42,920.0
43,1154.0
44,2126.0
45,2894.0
46,2595.0
47,2620.0
48,2356.0
49,38.0
50,4990.0
51,168.0
52,720.0
53,1160.1
54,2083.9
55,81.0
56,1056.8
57,6155.0
58,4475.0
59,4455.0
60,4240.0
61,6630.0
62,976.0
63,4435.0
64,7035.0
65,1209.4
66,8646.0
67,10050.0
68,9365.0
69,9183.0
70,8232.0
71,8804.0
72,8715.0
73,8789.0
74,8583.0
75,4737.0
76,7701.0
77,5015.0
78,5550.0
79,5530.0
80,5569.0
81,4440.0
82,3925.0
83,4660.0
84,5190.0
85,10065.0
86,4180.0
87,7203.0
88,9190.0
89,9010.0
90,9010.0
91,6737.5
92,7983.0
93,7797.5
94,8680.0
95,7198.0
96,7135.0
97,6228.0
98,8653.0
99,1305.0
100,1055.0
101,10100.0
102,9950.0
103,3418.0
104,975.2
105,2652.4
106,2790.0
107,956.3
108,4315.0
109,1295.6
110,10886.0
111,2443.1
112,704.5
113,1327.1
114,1149.9
115,3643.0
116,8660.0
117,1000.0
118,1048.9
119,1022.8
120,11865.0
121,1253.5
122,1723.0
123,7915.0
124,1282.7
125,1142.5
126,8400.0
127,1109.1
128,1099.3
129,1099.3
130,813.4
131,9375.0
132,8395.0
133,555.0
134,150.0
135,8777.0
136,1277.4
137,325.0
138,397.5
139,1190.3
140,1190.3
141,186.0
142,1131.5
143,164.0
144,166.0
145,1520.0
146,797.62
147,216.9
148,160.0
149,1222.0
150,1776.5
151,1369.0
152,1435.5
153,1435.5
154,1474.0
155,1501.0
156,831.2
157,1612.0
158,2326.0
159,1058.1
160,3133.0
161,3762.0
162,2083.0
163,2693.0
164,2834.0
165,3489.0
166,2875.0
167,2803.0
168,2031.0
169,2800.0
170,2770.0
171,1798.4
172,41.7
173,832.0
174,1201.0
175,11080.0
176,4300.0
177,174.0
178,1283.0
179,127.0
180,1065.8
181,1411.5
182,1406.5
183,1405.5
184,6000.0
185,9785.0
186,1652.0
187,7937.0
188,6022.0
189,6128.0
190,6151.0
191,6194.0
192,5546.0
193,1170.9
194,1496.15
195,4543.2888245
196,1739.2353906
197,5239.6
198,5985.9
199,7185.2
200,1633.75
201,3812.4
202,17354.7
203,5755.2
204,3872.6
205,8655.0096965
206,1212.85
207,363.80014154
208,2183.0
209,3763.9
210,4230.60938831
211,4100.0
212,14453.7
213,1311.326927729
214,5271.9
215,5621.2
216,1001.5000668099
217,594.72094433
218,4606.74582006
219,1567.6
220,2084.34
221,10094.2
222,4341.0462042
223,1127.05
224,4901.0
225,4240.9
226,999.75
227,787.97
228,1389.6419479
229,1491.1220054
230,2181.210756239
231,870.97
232,9148.6
233,9148.6
234,1858.5
235,1188.5611429265
236,2937.2
237,1133.85865793
238,4841.9
239,715.55138767
240,1197.78887251
241,2057.23605931
242,2313.6
243,5891.9
244,1803.8
245,781.4
246,2402.7
247,2326.9
248,2685.7
249,3365.7
250,676.43560208
251,5767.6
252,4295.9
253,940.0753967
254,5163.4
255,915.89888692
256,9813.1
257,9740.4
258,271.3676106467
259,10334.8
260,6797.5
261,11782.5
262,8444.5
263,607.23672728
264,7914.9
265,3535.1
266,915.1
267,2603.1
268,2901.4
269,821.5
270,1269.1
271,1827.6
272,2361.6
273,1953.8
274,2207.3
275,583.745671
276,9858.073414
277,1548.8
278,962.97
279,2144.888736
280,1507.7
281,6537.9
282,2761.088381
283,5900.0
284,1358.2
285,2061.1
286,421.71418631
287,2481.2
288,475.74
289,3116.6
290,3231.3
291,1434.0
292,938.8
293,4546.3
294,1375.4
295,6799.8
296,1859.5
297,1393.7644608
298,3415.7
299,2486.9
300,14839.5
301,5039.9
302,1406.7
303,548.98
304,610.0778237
305,6605.6
306,4488.8
307,3368.7
308,4187.2
309,3983.1
310,4013.2
311,569.84
312,673.62
313,6672.9
314,9066.7
315,6964.4
316,7422.8
317,6372.2
318,8832.3
319,4610.6
320,471.8468416
321,4097.6
322,3380.3
323,7182.6
324,4640.6
325,2441.8
326,2585.7
327,4771.4
328,660.9230658
329,5078.3
330,2698.6
331,1894.5
332,827.3033224
333,1570.3
334,954.6
335,581.1
336,1401.88
337,13122.0
338,2674.9209853
339,7055.7
340,4049.2
341,929.92
342,4221.5
343,4266.9572786
344,2866.4
345,2553.3
346,4217.9
347,6226.0
348,2219.4857222329
349,5670.2
350,984.12277251
351,6495.5
352,6087.7
353,3667.5
354,7660.0
355,9326.3
356,10522.6
357,5326.4
358,6616.1
359,5050.8
360,2265.8176988991
361,9163.3
362,7526.1
363,7008.6
364,11084.1
365,6134.5
366,5568.3
367,6850.9
368,9459.5
369,5804.5
370,5782.1
371,8071.5
372,8050.0
373,5420.0
374,4272.3
375,6605.4
376,11717.9
377,10735.2
378,8266.2
379,9484.2
380,4679.7
381,2389.1
382,2660.8
383,3898.8
384,3601.6
385,2641.6
386,4397.5
387,2859.5
388,4140.3
389,8116.6
390,2800.83046816
391,8187.4
392,3191.9
393,2747.4
394,2243.3
395,1729.9
396,5362.0
397,3925.0
398,960.43
399,5708.8
400,291.99
401,3456.7
402,3793.9797603
403,4997.5
404,347.44
405,1003.7
406,1002.54
407,719.0
408,1782.7
409,620.56420578
410,1136.5
411,2581.79790005
412,4570.3
413,3375.0
414,2015.7
415,3120.7
416,2848.8
417,3343.5
418,1656.3
419,3527.4
420,4085.6
421,6009.9
422,2384.9
423,5139.7
424,3771.7
425,1860.9
426,2830.6
427,1251.1
428,4062.4
429,1528.2
430,6038.5
431,317.45
432,2761.2
433,3374.2
434,3706.0
435,2425.1
436,3742.3
437,8436.0
438,644.9
439,613.2
440,2473.8
441,3156.2
442,346.43
443,3713.6
444,456.56
445,7954.0
446,1933.63388178
447,6151.2
448,1382.15
449,5928.0
450,3133.3888762
451,3024.3469433
452,3574.3
453,1289.8
454,5251.4
455,4921.1
456,9499.2
457,9131.8
458,1266.62
459,1337.44
460,1029.7
461,1547.9
462,1288.8
463,10415.4
464,588.67
465,602.3
466,747.87
467,2408.0
468,4314.8
469,10136.7
470,4995.6
471,2537.2
472,7456.4
473,3660.0
474,2384.2754323
475,5178.1
476,827.65
477,2642.3
478,4192.5
479,4505.0
480,7267.0
481,6202.8
482,10074.9
483,10178.734388
484,1002.32
485,14666.8
486,830.1
487,2449.4
488,9810.7
489,447.240558
490,14925.3
491,4040.4
492,999.28
493,3361.2
494,759.8
495,9259.3
496,724.68
497,1760.284549
498,3116.62
499,3075.27
500,1749.76
501,2946.5
502,3502.3628222
503,9375.4
504,7459.0
505,1411.1647345
506,12226.3
507,4845.4
508,6968.3
509,8386.9
510,7957.0
511,4957.7
512,993.22
513,9777.7
514,712.97
515,1177.7
516,2360.0
517,617.75
518,711.62
519,732.71
520,1962.9
521,566.988890283
522,1177.2
523,493.55
524,3388.8
525,616.43
526,4364.8
527,2889.4
528,3673.6
529,1003.4387755
530,10219.7
531,612.9
532,1208.64
533,720.35
534,4304.3
535,660.91
536,714.48
537,1937.8
538,1013.24
539,1001.89
540,1001.89
541,5828.0
542,7952.7
543,1648.6457605
544,8255.8
545,803.09
546,2050.8736797
547,833.54
548,554.15
549,10438.9
550,1278.1667857
551,1032.92
552,868.79
553,1024.7
554,1490.68936893
555,5539.67616634
556,1341.41451229
557,905.46
558,6874.4
559,1013.85
560,2363.1
561,963.43
562,1277.16
563,1733.0
564,1450.9
565,2391.5
566,1864.2
567,2637.8
568,961.16
569,2477.2
570,9805.0
571,999.73119562
572,4585.4
573,3877.9
574,2426.4
575,2643.7
576,7006.3960875
577,7920.3
578,3369.3
579,4480.0
580,4583.8
581,4031.1
582,4816.6
583,3801.4
584,3910.0
585,2229.0
586,9690.4
587,910.38
588,982.12
589,9963.4
590,997.33
591,1659.5680946
592,2874.801941
593,2214.6
594,4815.4
595,8074.7
596,6004.3
597,6385.9
598,7222.9
599,5914.5
600,6505.6
601,2431.5328295337
602,8121.1
603,9773.1
604,2629.92252157
605,11393.3
606,881.26
607,1693.96
608,7377.0
609,5992.8
610,6375.6
611,4489.1
612,4773.9
613,2308.0
614,2819.0
615,2202.1
616,7077.7
617,859.73
618,1103.27
619,1184.97
620,1378.62
621,1333.84
622,4718.6
623,8624.2
624,6991.2
625,5797.05916408
626,15226.2
627,12684.8
628,8822.8
629,6148.4
630,5891.8
631,6527.2
632,3183.0
633,1106.395943775
634,793.95
635,5634.2
636,840.04395723862
637,3959.3
638,6366.1
639,6538.0
640,9944.8
641,2766.10634568
642,1268.60912209
643,821.35
644,5656.8
645,2529.9
646,1861.734252821
647,6240.2
648,6157.6
649,798.929444699
650,6551.3
651,6576.4
652,5221.2
653,3789.2
654,810.929354693
655,5503.9
656,8063.3
657,4505.3
658,3794.4
659,4336.6
660,1498.60261459
661,1784.24919985
662,5011.1
663,2976.2
664,4490.6
665,6832.5
666,6593.57509323
667,18139.4
668,5257.29499902
669,6939.88216927
670,7324.1
671,11644.1
672,1042.7
673,17319.9
674,6118.0
675,9983.0
676,4407.5324997
677,3738.3
678,4739.1
679,5523.2
680,1374.445396106
681,597.822533533
682,651.569898462
683,1184.285256365
684,10109.9
685,5841.3
686,4992.7
687,12213.4
688,10857.9
689,1701.3063446992
690,6052.0
691,6516.3
692,8843.7
693,1178.616397177
694,4898.5
695,1637.42990366
696,4035.7
697,801.6
698,378.02
699,1482.7
700,727.16
701,815.95
702,629.19
703,506.44
704,5799.1
705,4195.9
706,1212.61
707,5493.4
708,7299.28275551
709,5183.9
710,1005.37
711,998.78
712,3484.1
713,1490.63
714,584.9
715,2007.3
716,1203.3
717,4377.0
718,4990.1
719,3552.709543878
720,1003.53
721,1048.42
722,1122.42
723,3692.6
724,2646.5
725,2532.3
726,3956.1
727,3211.4
728,6807.5
729,1560.26931276
730,4165.2
731,4513.3
732,3480.5
733,8455.0
734,4370.05944409
735,1099.54
736,1305.07
737,1902.4
738,1467.208363432
739,1666.0
740,1257.8710365
741,4157.6
742,6928.2
743,1048.62
744,2117.9
745,3441.8802817
746,1811.2
747,1508.9
748,447.67894974
749,4180.7
750,326.36098343
751,3653.2
752,2973.8
753,6193.8
754,7245.3
755,3600.3
756,5208.3
757,2523.3
758,6848.8
759,6763.4
760,761.228025
761,4442.77371
762,407.6313157
763,3253.9
764,3662.656957
765,6000.1
766,3021.782371
767,909.59
768,4497.9
769,392.5103009
770,890.3919286
771,772.98
772,1364.86
773,1273.8
774,3609.3
775,8446.7
776,2675.5
777,10467.4
778,6474.3
779,2531.0
780,4003.1
781,783.7090622
782,5828.2
783,5431.9
784,3515.1
785,3625.1
786,2477.0
787,1753.1
788,4776.2
789,4573.2
790,4178.7
791,1370.6
792,1246.1
793,1030.539618156
794,1775.93
795,1449.77
796,1753.26
797,1073.43
798,940.8
799,1968.1
800,1959.3
801,9233.9
802,6526.636252
803,2591.7
804,6594.0
805,1164.7
806,772.230934477
807,1236.6
808,1167.9
809,73.65479583
810,2873.845915
811,3857.7
812,3747.7
813,2389.6
814,626.7513674
815,1629.5
816,1690.6304355
817,770.37
818,1607.3
819,2070.8999616
820,1463.5
821,5891.3
822,862.3388151
823,1344.1
824,1914.7
825,7497.7
826,2231.6
827,3865.4
828,2982.3
829,1962.7
830,3379.4
831,998.8
832,1190.5
833,1489.3903169
834,945.35884242937
835,2394.7
836,3096.6
837,1927.5
838,2676.65255163
839,2342.6
840,2123.1
841,7092.2
842,458.74
843,735.26
844,2250.2
845,2907.0
846,4374.7
847,335.54
848,6459.2
849,5848.6
850,5702.9
851,1398.7390278
852,95.60926423
853,4032.0
854,1455.6
855,1619.7
856,1197.9
857,803.9
858,5580.9
859,11512.1
860,660.5572349
861,2844.6
862,2581.7
863,10209.7
864,1031.6489821
865,2711.9
866,3340.2
867,9355.1
868,4516.4
869,616.29
870,1399.8880399
871,1027.65
872,1342.8
873,5399.3
874,6707.3
875,1889.3
876,880.3429537
877,2585.6
878,472.1
879,495.93
880,7139.1
881,3291.4
882,5726.0
883,5837.3
884,8813.2
885,1208.01
886,2130.403468981
887,1592.97
888,1646.02
889,9500.9
890,1158.09981157
891,702.805671275
892,1517.01
893,6523.1
894,752.79
895,8062.8
896,1126.83
897,5223.6900889
898,5260.1
899,6340.0
900,5519.1
901,8165.0
902,4891.5
903,6389.0
904,970.08
905,10519.6
906,757.88
907,4497.6
908,8197.2
909,12171.9
910,6784.7
911,8863.3
912,9059.1
913,5410.61582374
914,6096.1
915,9248.7
916,6554.9
917,1213.98
918,887.15365783
919,8213.1
920,818.2
921,10292.8
922,8826.9
923,7145.5
924,4165.0444086
925,1157.06
926,2662.2483676
927,781.49
928,890.18
929,810.93
930,6398.5
931,512.55
932,8241.7
933,6276.0
934,4344.9
935,885.13
936,7347.9
937,1311.68
938,1332.41401564
939,1898.26
940,894.21
941,1767.771115
942,574.51
943,1139.97
944,910.75
945,1014.12
946,2254.19
947,6079.0
948,10582.1
949,1099.49
950,16469.4
951,2653.12
952,1442.94
953,543.81
954,812.67
955,11238.8
956,1208.93
957,1822.88
958,3167.19
959,1947.35
960,1840.27
961,3580.12
962,709.66
963,685.24
964,594.75
965,1301.13
966,11151.5
967,8970.1
968,1739.68
969,518.04
970,667.63
971,636.85
972,1052.0
973,1212.82
974,4623.2668732
975,1308.3
976,1046.4
977,459.2683618
978,5877.8
979,7858.5
980,9499.4
981,6733.4
982,8278.2
983,2508.1
984,3509.7
985,7812.8
986,11844.3
987,5696.76
988,4755.9
989,2391.98
990,805.04
991,1027.19
992,1799.18
993,1427.63
994,1429.77
995,1585.32
996,7599.5
997,5268.597497
998,7526.1
999,3149.9789366
1000,7945.7
1001,7312.6
1002,734.71
1003,976.25
1004,976.25
1005,4511.1
1006,6314.3
1007,545.0
1008,747.6
1009,708.2
1010,907.7
1011,1609.4
1012,1081.4
1013,239.3263449
1014,2967.73
1015,849.9
1016,910.57
1017,967.8580401783
1018,2513.9
1019,2661.4
1020,1872.3
1021,2207.8
1022,2422.6
1023,10923.2
1024,581.29
1025,1878.9
1026,1353.8
1027,2523.0
1028,1165.3
1029,3361.4
1030,1256.193217
1031,3753.9
1032,3625.8
1033,577.45
1034,535.95
1035,1359.9309564
1036,1281.8759576
1037,799.2
1038,821.72
1039,846.61
1040,1583.7531594
1041,1196.66
1042,1776.58
1043,2761.6
1044,743.71
1045,630.89
1046,692.2
1047,2303.7
1048,1991.0
1049,6993.9
1050,2024.3
1051,1808.2
1052,484.5494662
1053,644.84
1054,10818.9
1055,311.59
1056,2428.4
1057,2670.0
1058,2047.5
1059,1493.129857
1060,1353.5
1061,1805.0
1062,1406.0
1063,619.37
1064,9257.2
1065,532.89
1066,457.13
1067,217.66
1068,1397.9192974
1069,2507.9
1070,1555.9
1071,7925.8
1072,3452.5
1073,10443.8
1074,3320.582956
1075,8631.0
1076,6129.5
1077,6619.3
1078,9788.1
1079,9851.2
1080,3704.07896335
1081,2961.0658964
1082,3206.5519543
1083,8921.1
1084,1197.94977708
1085,771.63
1086,1027.17
1087,1027.17
1088,3199.8
1089,3010.201395
1090,4630.7
1091,6301.7
1092,4207.7
1093,7498.3
1094,9310.6
1095,2733.7
1096,3068.2095665
1097,8634.3
1098,474.11
1099,8793.8
1100,5156.4846524
1101,996.2
1102,12066.4
1103,6098.0
1104,8243.0
1105,7797.5
1106,7260.0
1107,2023.45383907
1108,6584.9
1109,8829.5
1110,8839.8
1111,3684.3
1112,4358.4033129
1113,4007.9
1114,6408.5
1115,7428.8
1116,4804.8
1117,12012.7
1118,5495.1
1119,4457.6
1120,4144.6
1121,3165.5
1122,3313.8
1123,2713.2
1124,4454.5
1125,3084.0
1126,11561.2
1127,1277.12
1128,3893.0215389
1129,3305.93
1130,3786.7
1131,3392.6
1132,982.65
1133,1706.75
1134,2086.87
1135,1825.82
1136,4414.05
1137,11001.44
1138,1435.09
1139,3983.1
1140,1777.89
1141,3549.6
1142,4244.3
1143,1697.4464679694
1144,1539.06
1145,9859.7
1146,2198.2
1147,1408.24
1148,1237.09705859
1149,4892.5
1150,5507.5
1151,5376.4
1152,3328.5
1153,7364.3
1154,17079.6
1155,1263.93
1156,2181.44
1157,2030.14
1158,9743.2
1159,850.45
1160,1152.41
1161,744.18
1162,1914.022873323
1163,5445.1
1164,6050.7
1165,12166.7
1166,1529.56542242
1167,4092.2
1168,3487.3
1169,719.02
1170,766.15
1171,6971.6
1172,10226.3
1173,1115.28
1174,984.39
1175,8116.2
1176,13719.3
1177,946.94
1178,998.24
1179,1000.28
1180,13170.6
1181,4797.1
1182,1444.73995069
1183,8469.6
1184,4277.8407565
1185,9820.9
1186,1413.14
1187,2483.51227329
1188,2227.08
1189,3180.89
1190,2759.6964311396
1191,1847.67
1192,3581.52762927
1193,1890.54
1194,4549.6
1195,6129.5
1196,1152.49284362
1197,5386.6
1198,5342.5
1199,1621.40005169
1200,880.78
1201,1197.07
1202,5658.2
1203,6905.9
1204,7892.0
1205,1228.27
1206,991.18
1207,4899.9
1208,840.10860248
1209,9604.3
1210,6533.4
1211,1460.7632815
1212,5982.8
1213,9930.7
1214,8937.9
1215,6499.19654729
1216,1176.06
1217,828.01
1218,2610.08
1219,1198.2791895
1220,950.49
1221,1046.04
1222,1110.5
1223,1565.76
1224,1727.63
1225,1544.469084
1226,5719.0
1227,5430.4
1228,7714.8
1229,779.22
1230,10367.4
1231,8380.3
1232,5209.7
1233,6379.5
1234,1521.31602654
1235,4079.1
1236,2056.9
1237,1143.7
1238,10307.5
1239,2639.63
1240,894.36
1241,12466.8
1242,4336.7
1243,15348.4
1244,6964.7
1245,14567.3
1246,1144.32
1247,15080.8
1248,18787.7
1249,2093.7439428106
1250,2413.63
1251,5298.5
1252,729.65
1253,1038.94
1254,5295.82596904
1255,1782.26
1256,3446.6
1257,1025.25064078
1258,3625.6
1259,4854.1
1260,5769.7
1261,4548.9
1262,6116.4
1263,12393.6
1264,1005.42
1265,479.4696765903
1266,3043.3
1267,2515.1
1268,1365.10137331
1269,6618.7
1270,2354.2
1271,2351.0
1272,2919.3
1273,1856.81
1274,7386.5
1275,3194.86927977
1276,11763.5
1277,1321.4
1278,3832.45094833
1279,6062.9
1280,2297.9
1281,2775.8
1282,124.0577761
1283,6602.4
1284,457.920895
1285,1810.6
1286,10824.1
1287,2724.1
1288,2103.1
1289,1918.5
1290,574.85810233
1291,9297.0
1292,1438.9
1293,3698.3
1294,594.50851947
1295,452.34308135
1296,1547.5
1297,2537.3
1298,6783.1
1299,2046.9
1300,2962.1
1301,2134.2
1302,1657.7
1303,1667.9
1304,2122.981905255
1305,1988.4
1306,2054.3
1307,2329.7
1308,291.74406191
1309,1678.3
1310,1590.2
1311,385.36
1312,478.5
1313,1326.9
1314,1375.0
1315,980.20255601
1316,731.6
1317,2883.3
1318,604.1
1319,2046.69
1320,2204.96
1321,1137.3612406
1322,4708.2
1323,829.59
1324,1002.54
1325,1002.54
1326,2233.4
1327,2806.7
1328,359.62
1329,1903.21
1330,393.5
1331,3595.3
1332,771.96
1333,2667.8
1334,1524.8
1335,1270.3
1336,3102.5
1337,2070.0
1338,1507.1
1339,1532.0
1340,3534.6
1341,1694.1
1342,3679.3
1343,1816.7
1344,3373.4
1345,4523.1
1346,4104.7
1347,3927.6
1348,1881.3
1349,5236.1
1350,6200.7
1351,717.65
1352,585.59
1353,3145.5
1354,2481.1
1355,4180.0
1356,4285.9
1357,2037.8
1358,1119.39
1359,2436.5
1360,543.59
1361,497.6
1362,3535.2
1363,690.98
1364,1247.04
1365,458.98
1366,592.85
1367,1862.3
1368,5243.2
1369,6510.4
1370,4130.2
1371,493.06
1372,2272.6
1373,2682.6
1374,2753.0
1375,5089.4
1376,8293.5
1377,9336.3
1378,8897.3
