Idx,V3
1,784.161
2,1553.2
3,4786.49
4,1171.25
5,1150.8
6,6968.7
7,1193.06
8,881.48
9,1051.35
10,2121.8
11,2579.3
12,4265.9
13,1060.5
14,22173.0
15,5125.0
16,1802.0
17,900.25
18,7720.0
19,8947.5
20,1206.5
21,1490.2
22,1539.9
23,1241.5
24,1470.5
25,1580.0
26,8160.0
27,8820.0
28,1603.0
29,2073.5
30,1727.5
31,9365.0
32,4150.0
33,8770.0
34,2475.0
35,1731.5
36,2250.0
37,1023.4
38,3790.0
39,3810.0
40,4030.0
41,2472.0
42,4345.0
43,7831.0
44,7831.0
45,6095.0
46,5702.0
47,846.5
48,6425.0
49,9050.0
50,7725.0
51,6800.0
52,1807.0
53,5270.0
54,9890.0
55,3332.0
56,3332.0
57,4143.0
58,1507.5
59,1746.0
60,1875.5
61,2708.5
62,897.9
63,7288.5
64,7288.5
65,7288.5
66,9471.0
67,1598.6
68,1638.6
69,1639.8
70,5239.0
71,5239.0
72,1860.0
73,1860.0
74,1737.0
75,1737.0
76,7100.0
77,6675.0
78,3925.0
79,3925.0
80,5055.0
81,5055.0
82,11725.0
83,3900.0
84,914.5
85,2767.0
86,2375.0
87,4555.0
88,4620.0
89,4620.0
90,1760.0
91,7990.0
92,7990.0
93,994.0
94,1189.5
95,8101.0
96,2600.0
97,2600.0
98,7918.0
99,7918.0
100,2094.5
101,2100.0
102,2319.5
103,874.4
104,876.0
105,814.1
106,4105.0
107,1632.5
108,1632.5
109,1586.5
110,1805.0
111,7300.0
112,7300.0
113,7390.0
114,2618.5
115,782.0
116,1493.0
117,969.5
118,5305.0
119,864.6
120,864.6
121,1467.0
122,3358.5
123,1850.0
124,3085.5
125,3085.5
126,4050.0
127,3960.0
128,8460.0
129,7250.0
130,7200.0
131,1926.0
132,1926.0
133,1926.0
134,1892.0
135,1892.0
136,1201.875
137,5255.0
138,1697.5
139,1697.5
140,6350.0
141,9326.0
142,1214.5
143,8300.0
144,5480.0
145,5370.0
146,4800.0
147,856.8
148,9465.0
149,9440.0
150,1116.0
151,7096.0
152,7584.0
153,7700.0
154,10300.0
155,10300.0
156,14385.0
157,9010.0
158,9010.0
159,7131.0
160,12317.0
161,1033.5
162,1033.5
163,8000.0
164,7600.0
165,990.0
166,6890.0
167,1556.4
168,1121.0
169,5708.0
170,5280.0
171,5280.0
172,7550.0
173,7357.0
174,7240.0
175,1388.7
176,1335.5
177,8250.0
178,1456.0
179,7548.0
180,8725.0
181,7554.0
182,7554.0
183,1573.5
184,1179.5
185,9188.0
186,9188.0
187,1517.9
188,5860.0
189,6656.5
190,1181.5
191,1088.0
192,6405.0
193,1152.5
194,5480.0
195,4867.5
196,1281.5
197,1281.5
198,5552.0
199,4325.0
200,4325.0
201,4325.0
202,1816.0
203,1816.0
204,6941.5
205,6941.5
206,1135.5
207,5060.0
208,5060.0
209,5375.0
210,5933.5
211,5933.5
212,4099.5
213,6280.0
214,905.2
215,905.2
216,5580.0
217,5580.0
218,1024.0
219,8615.0
220,898.0
221,1204.0
222,1204.0
223,9190.0
224,5497.0
225,111.86
226,10850.0
227,10850.0
228,5570.0
229,5570.0
230,11970.0
231,11970.0
232,5280.0
233,1455.1
234,4340.0
235,7816.0
236,6227.0
237,5248.5
238,5248.5
239,1320.5
240,1320.5
241,4960.0
242,1638.3
243,1638.3
244,4835.0
245,5227.0
246,1511.0
247,4850.0
248,1475.0
249,1475.0
250,1472.0
251,2058.0
252,7121.5
253,4150.0
254,6950.0
255,4222.0
256,2180.0
257,6770.0
258,6700.0
259,6800.0
260,1963.5
261,1592.0
262,4667.0
263,3680.0
264,3680.0
265,1736.0
266,1736.0
267,5132.0
268,2194.5
269,1577.5
270,1041.0
271,3756.0
272,3756.0
273,1405.5
274,1405.5
275,1405.5
276,1878.0
277,1878.0
278,3247.0
279,5540.0
280,1047.6
281,1047.6
282,4910.0
283,6160.0
284,6160.0
285,3737.5
286,3737.5
287,6270.0
288,1877.5
289,1782.5
290,4125.0
291,1774.0
292,907.9
293,5750.0
294,3493.0
295,3493.0
296,3493.0
297,6420.0
298,887.9
299,2100.5
300,2100.5
301,2276.5
302,2062.0
303,2038.0
304,1489.5
305,4235.0
306,4235.0
307,4790.0
308,4790.0
309,4477.0
310,4540.0
311,4780.0
312,4780.0
313,946.7
314,4090.0
315,1845.0
316,1845.0
