Idx,V4
1,2780.3
2,1359.54
3,3520.0
4,1792.0
5,3987.97676903
6,6001.53934964
7,1097.559804
8,1797.410149
9,9044.3
10,2028.5
11,3250.0
12,7196.4
13,4732.0
14,1637.0
15,1952.0
16,1952.0
17,2597.5
18,3984.5
19,858.5
20,858.5
21,1675.0
22,1395.0
23,1975.5
24,1708.5
25,1729.5
26,2246.8
27,3721.5
28,2010.0
29,1262.0
30,2723.8
31,2724.5
32,1420.0
33,3433.0
34,1448.5
35,1491.5
36,2284.5
37,2284.5
38,658.2
39,1020.0
40,902.0
41,548.0
42,920.0
43,1159.0
44,2157.0
45,2870.0
46,2584.0
47,2605.0
48,2356.0
49,38.0
50,4990.0
51,168.0
52,720.0
53,1160.1
54,2083.9
55,109.0
56,1057.6
57,6055.0
58,4425.0
59,4425.0
60,4240.0
61,6625.0
62,986.4
63,4400.0
64,7037.0
65,1199.2
66,8633.0
67,9963.0
68,9319.0
69,9032.0
70,8235.0
71,8725.0
72,8649.0
73,8794.0
74,8613.0
75,4731.0
76,7740.0
77,4979.0
78,5595.0
79,5595.0
80,5590.0
81,4440.0
82,3935.0
83,4660.0
84,5190.0
85,9978.0
86,4192.0
87,7203.0
88,9170.0
89,9035.0
90,9035.0
91,6772.5
92,7980.0
93,7797.5
94,8673.0
95,7190.0
96,7163.0
97,6280.0
98,8623.0
99,1305.0
100,1060.0
101,10050.0
102,10100.0
103,3435.0
104,974.8
105,2745.2
106,2829.0
107,960.1
108,4307.0
109,1289.7
110,10880.0
111,2442.3
112,704.6
113,1318.7
114,1182.7
115,3793.0
116,8653.0
117,2010.0
118,1051.2
119,1006.5
120,11843.0
121,1234.6
122,1729.5
123,7904.0
124,1277.8
125,1139.0
126,8405.0
127,1099.6
128,1102.2
129,1102.2
130,843.2
131,9303.0
132,8400.0
133,555.0
134,150.0
135,8731.0
136,1268.3
137,351.5
138,408.0
139,1200.3
140,1200.3
141,191.5
142,1147.0
143,179.0
144,170.0
145,1520.0
146,801.83
147,264.9
148,210.0
149,1214.5
150,1656.0
151,1392.0
152,1439.0
153,1446.5
154,1475.0
155,1498.5
156,830.0
157,1624.5
158,2362.0
159,1056.3
160,3130.0
161,3855.0
162,2138.0
163,2709.0
164,2825.0
165,3510.0
166,2906.0
167,2780.0
168,1912.0
169,2789.0
170,2759.0
171,1863.4
172,46.4
173,835.0
174,1208.0
175,11074.0
176,4300.0
177,185.0
178,1304.0
179,127.5
180,1066.3
181,1439.5
182,1434.5
183,1433.5
184,6000.0
185,9786.0
186,1670.0
187,7775.0
188,5969.0
189,6079.0
190,6106.0
191,6151.0
192,5429.0
193,1165.65
194,1594.63
195,4464.05046
196,1718.9059784
197,5214.9
198,5676.1
199,6810.2
200,1560.12
201,3761.7
202,15423.5
203,5626.6
204,3786.0
205,8532.9145458
206,1192.95
207,363.27552157
208,2187.0
209,3696.0
210,4188.03526942
211,3778.8
212,13354.6
213,1285.401523158
214,5117.8
215,5486.8
216,977.124722764
217,584.96073027
218,4500.58755641
219,1575.56
220,2007.78
221,9693.3
222,4284.0299297
223,1120.18
224,5021.4
225,4143.4
226,970.32
227,791.31
228,1385.5233552
229,1484.3585495
230,2200.865927056
231,879.42
232,8817.7
233,8817.7
234,1853.4
235,1175.0868820147
236,2974.7
237,1152.62075626
238,4701.9
239,709.59892924
240,1187.19255594
241,1967.18940059
242,2119.8
243,5794.9
244,1646.6
245,831.7
246,2170.2
247,2142.3
248,2700.4
249,3310.5
250,651.70474959
251,5864.7
252,4272.9
253,922.19059127
254,5109.7
255,911.99195415
256,9643.0
257,9421.2
258,1689.7130200959
259,10268.8
260,6767.9
261,11904.1
262,8385.4
263,604.85068837
264,7681.7
265,3562.6
266,889.2
267,2550.7
268,2964.4
269,877.1
270,1162.6
271,1850.9
272,2304.7
273,1915.8
274,2167.8
275,540.4905
276,9979.311543
277,1419.6
278,977.18
279,2158.935552
280,1513.2
281,6510.5
282,2753.923408
283,5940.4
284,1334.1
285,2068.4
286,423.20577105
287,2416.4
288,458.25
289,3080.0
290,3352.9
291,1416.9
292,911.7
293,4552.7
294,1339.3
295,6742.6
296,1811.0
297,1398.3515947
298,3367.0
299,2508.0
300,14599.8
301,5047.0
302,1356.6
303,540.84
304,593.7120299
305,6613.5
306,4483.7
307,3371.6
308,4192.2
309,3987.9
310,3995.0
311,567.47
312,672.13
313,6697.5
314,8713.0
315,6760.3
316,7205.4
317,6462.8
318,8638.0
319,4567.3
320,468.1130158
321,4040.5
322,3307.8
323,7329.9
324,4593.8
325,2389.7
326,2509.9
327,4581.0
328,647.814665
329,5013.2
330,2622.0
331,1843.1
332,822.5840806
333,1513.6
334,958.3
335,573.9
336,1399.83
337,13108.3
338,2660.4505785
339,6696.8
340,3976.2
341,927.78
342,4321.7
343,4138.8371951
344,2880.0
345,2716.3
346,4150.4
347,5998.2
348,2231.2413566024
349,5681.8
350,982.06782197
351,6476.7
352,6087.1
353,3566.5
354,7447.0
355,8975.5
356,10031.8
357,5128.1
358,6736.2
359,5033.5
360,2183.2602459992
361,8829.4
362,7325.9
363,6804.0
364,10962.7
365,6234.6
366,5421.0
367,6602.4
368,9106.9
369,5812.3
370,5623.7
371,7764.5
372,8433.7
373,5480.4
374,4327.7
375,6679.1
376,11312.6
377,10766.1
378,8093.5
379,9345.2
380,4613.3
381,2355.5
382,2623.4
383,3865.7
384,3617.7
385,2653.4
386,4460.3
387,2835.3
388,4036.1
389,8048.5
390,2773.74380508
391,8202.9
392,3149.9
393,2694.1
394,2222.2
395,1698.6
396,5148.5
397,3955.0
398,963.63
399,5565.8
400,285.08
401,3376.4
402,3866.3718003
403,5033.9
404,341.76
405,1024.33
406,1018.53
407,706.3
408,1799.7
409,606.53243994
410,1128.9
411,2641.05473406
412,4539.6
413,3264.0
414,1972.4
415,3053.7
416,2781.3
417,3264.3
418,1646.1
419,3535.2
420,4072.1
421,5844.4
422,2331.5
423,4937.7
424,3776.4
425,1856.1
426,2828.9
427,1250.4
428,4052.0
429,1466.7
430,5754.9
431,337.15
432,2881.7
433,3503.8
434,3848.3
435,2357.1
436,3893.9
437,8501.4
438,645.7
439,614.1
440,2522.5
441,3118.4
442,345.54
443,3706.6
444,456.85
445,7576.7
446,1834.33997832
447,5942.6
448,1386.37
449,5998.9
450,3170.8706506
