Idx,V4
1,720.0
2,6300.0
3,266.633
4,800.0
5,600.0
6,2000.0
7,800.0
8,1000.0
9,1000.0
10,700.0
11,750.0
12,1500.0
13,2000.0
14,1013.21
15,1013.86
16,1013.72
17,5465.8
18,4516.3
19,894.08
20,557.35
21,6351.9
22,4485.5
23,1040.5
24,4359.086495123
25,1791.7
26,1023.4
27,10765.2
28,2203.2
29,3585.6
30,1381.7
31,1552.67
32,6699.7
33,1842.7
34,1225.7
35,558.9
36,783.9
37,2505.2
38,2971.8
39,200.0
40,200.0
41,1267.3438
42,1234.5312
43,6740.62
44,6740.62
45,6740.62
46,6740.62
47,1040.31
48,1040.31
49,6662.5
50,6643.75
51,6653.12
52,8631.25
53,8646.88
54,8631.25
55,8646.88
56,6300.0
57,6300.0
58,6300.0
59,6300.0
60,7200.0
61,7162.5
62,7175.0
63,5784.38
64,5784.38
65,5784.38
66,1462.5
67,1123.125
68,1123.125
69,1123.125
70,6778.12
71,6778.12
72,6778.12
73,6778.12
74,7565.0
75,1152.8125
76,1152.8125
77,1152.8125
78,7215.625
79,7215.625
80,7215.625
81,7021.88
82,7021.88
83,7021.88
84,7021.88
85,1233.28125
86,1233.28125
87,1233.28125
88,1233.28125
89,7565.0
90,9090.62
91,9118.75
92,9087.5
93,9118.75
94,9248.0
95,1228.8281
96,1164.69
97,1164.69
98,1164.69
99,1225.3125
100,1225.3125
101,1225.3125
102,1225.3125
103,1173.75
104,1173.75
105,1173.75
106,1436.25
107,1436.25
108,1141.5625
109,1141.5625
110,1141.5625
111,1141.5625
112,1235.625
113,1235.625
114,1235.625
115,1178.4375
116,1178.4375
117,1178.4375
118,1178.4375
119,1303.4375
120,1303.4375
121,843.75
122,1357.34375
123,1357.34375
124,1357.34375
125,1111.09375
126,1111.09375
127,1111.09375
128,1111.09375
129,1067.19
130,1062.5
131,1062.5
132,1062.5
133,1059.69
134,1059.69
135,1059.69
136,1031.25
137,1031.25
138,1031.25
139,1080.0
140,1080.0
141,1080.0
142,1080.0
143,1066.56
144,1066.56
145,1066.56
146,1066.56
147,975.938
148,975.938
149,975.938
150,975.938
151,1009.06
152,1009.06
