Idx,V4
1,1204.9
2,580.7
3,3035.0
4,3940.0
5,2500.0
6,3195.0
7,3140.0
8,4950.0
9,7820.0
10,6127.5
11,2945.0
12,3390.0
13,2690.0
14,6987.5
15,3520.0
16,3040.0
17,5645.0
18,5735.0
19,1231.25
20,7715.0
21,1050.6
22,740.0
23,6070.0
24,6070.0
25,5895.0
26,2570.0
27,1924.0
28,6470.0
29,1397.5
30,1309.1
31,3115.0
32,1030.0
33,2130.0
34,875.0
35,10300.0
36,5450.0
37,300.0
38,1874.0
39,1930.0
40,2130.0
41,5530.0
42,2203.0
43,2203.0
44,1160.5
45,4080.0
46,4178.0
47,1830.0
48,1656.0
49,3055.0
50,4485.0
51,1502.0
52,2483.0
53,11000.0
54,1384.5
55,1711.0
56,2640.0
57,2332.0
58,3200.0
59,3287.0
60,1988.5
61,2004.0
62,2040.0
63,2815.0
64,3220.0
65,3680.0
66,1856.0
67,9100.0
68,970.0
69,3080.0
70,2134.0
71,2134.0
72,1796.0
73,6660.0
74,1013.0
75,1705.0
76,1011.0
77,6300.0
78,953.5
79,1974.0
80,1703.0
81,2953.0
82,5394.0
83,3930.0
84,1612.0
85,2699.0
86,1640.0
87,1499.0
88,3667.0
89,1467.7
90,2680.0
91,1002.0
92,1839.0
93,1839.0
94,1154.0625
95,2817.5
96,3870.5
97,1427.5
98,2535.5
99,2535.5
100,3000.0
101,9140.0
102,2375.0
103,2000.0
104,1070.0
105,1040.0
106,9950.0
107,2675.0
108,874.0
109,1600.0
110,2299.0
111,1623.0
112,8690.0
113,3596.0
114,3561.0
115,3419.0
116,1475.0
117,1920.0
118,9000.0
119,5260.0
120,3250.0
121,2061.0
122,3358.0
123,2040.0
124,1873.0
125,1873.0
126,2198.0
127,3140.0
128,9845.0
129,5306.0
130,5306.0
131,2390.0
132,2018.0
133,2018.0
134,2983.0
135,8670.0
136,1205.5
137,1365.0
138,2736.0
139,1102.5
140,1498.0
141,1709.0
142,2655.0
143,2655.0
144,1629.5
145,6250.0
146,3651.0
147,1250.0
