Idx,V5
1,720.0
2,5800.0
3,288.106
4,800.0
5,600.0
6,2000.0
7,600.0
8,1000.0
9,1000.0
10,700.0
11,750.0
12,1500.0
13,2000.0
14,1014.38
15,1015.03
16,1014.89
17,5457.5
18,4534.4
19,894.08
20,547.71
21,6512.5
22,4599.2
23,1036.1
24,4340.876254124
25,1836.4
26,1045.6
27,10576.7
28,2327.6
29,3666.5
30,1412.9
31,1587.37
32,6561.5
33,1853.2
34,1225.7
35,541.3
36,802.0
37,2496.8
38,2961.8
39,200.0
40,200.0
41,1265.0
42,1233.4375
43,6740.62
44,6740.62
45,6740.62
46,6740.62
47,1038.75
48,1038.75
49,6684.38
50,6665.62
51,6684.38
52,8640.62
53,8640.62
54,8621.88
55,8621.88
56,6293.75
57,6318.75
58,6293.75
59,6318.75
60,7096.88
61,7096.88
62,7096.88
63,5753.12
64,5753.12
65,5753.12
66,1459.6875
67,1137.65625
68,1137.65625
69,1137.65625
70,6715.62
71,6715.62
72,6637.5
73,6671.88
74,7642.0
75,1146.71875
76,1146.71875
77,1146.71875
78,7290.625
79,7312.5
80,7287.5
81,7000.0
82,7000.0
83,7000.0
84,7000.0
85,1241.25
86,1241.25
87,1241.25
88,1241.25
89,7642.0
90,9103.12
91,9103.12
92,9093.75
93,9100.0
94,9344.0
95,1228.0469
96,1165.62
97,1165.62
98,1165.62
99,1222.1875
100,1222.1875
101,1222.1875
102,1222.1875
103,1181.875
104,1181.875
105,1181.875
106,1417.1875
107,1417.1875
108,1139.0625
109,1139.0625
110,1139.0625
111,1139.0625
112,1236.875
113,1236.875
114,1236.875
115,1173.4375
116,1173.4375
117,1173.4375
118,1173.4375
119,1293.4375
120,1293.4375
121,851.55
122,1364.21875
123,1364.21875
124,1364.21875
125,1109.53125
126,1109.53125
127,1109.53125
128,1109.53125
129,1065.0
130,1069.06
131,1069.06
132,1069.06
133,1056.56
134,1056.56
135,1056.56
136,1038.12
137,1038.12
138,1038.12
139,1089.38
140,1089.38
141,1089.38
142,1089.38
143,1063.75
144,1063.75
145,1063.75
146,1063.75
147,977.812
148,977.812
149,977.812
150,977.812
151,1006.56
152,1006.56
153,1006.56
154,1070.94
155,1070.94
156,1070.94
157,991.562
158,991.562
159,1130.0
160,1130.0
161,1130.0
162,1130.0
163,9025.0
164,9037.5
165,8993.75
166,9003.12
167,8316.40625
168,7971.88
169,7971.88
170,7971.88
171,7971.88
172,9031.25
173,9031.25
174,9031.25
175,9587.5
176,6790.62
177,6790.62
178,6790.62
179,6406.25
180,6406.25
181,6406.25
182,6406.25
183,6675.0
184,6675.0
185,6646.88
186,6675.0
187,6368.75
188,6368.75
189,6368.75
190,6368.75
191,9512.5
192,9512.5
193,9512.5
194,9512.5
195,9159.38
196,9159.38
197,9159.38
198,9159.38
199,9137.5
200,9137.5
201,9137.5
202,9328.12
203,9315.62
204,9315.62
205,7521.88
206,7521.88
207,7521.88
208,7521.88
209,7528.12
210,7528.12
211,7528.12
212,7528.12
213,9475.0
214,9475.0
215,9475.0
216,9475.0
217,7428.12
218,7428.12
219,7428.12
220,7393.75
221,7393.75
222,7393.75
223,7393.75
224,6650.0
225,7012.5
226,7012.5
227,7012.5
228,6803.12
229,6828.12
230,6793.75
231,6828.12
232,6600.0
233,6625.0
234,6578.12
235,6625.0
236,6015.62
237,5990.62
238,5990.62
239,6862.5
240,6875.0
241,6856.25
242,6862.5
243,7287.5
244,7078.12
245,7125.0
246,7068.75
247,7103.12
248,8181.25
249,8184.38
250,8043.75
251,8046.88
252,9562.5
253,9562.5
254,8290.62
255,8253.12
256,8256.25
257,9037.5
258,9037.5
259,9037.5
260,9037.5
261,9550.0
262,9344.0
263,7642.0
264,2242.0
265,2242.0
266,7303.125
267,7253.125
268,7303.125
269,7912.5
270,7931.25
271,7862.5
272,7890.62
273,7031.25
274,6956.25
275,7031.25
276,1105.62
277,1067.19
278,1067.19
279,1067.19
280,1067.19
281,7781.25
282,9134.38
283,9115.62
284,9125.0
285,6415.62
286,6387.5
287,6387.5
288,9344.0
289,8828.12
290,8828.12
291,8828.12
292,1105.625
293,4314.0
294,1229.21875
295,1020.3125
296,5638.48
297,1230.3125
298,1501.5625
299,1156.875
300,4698.0
301,1236.40625
302,1606.875
303,1189.6875
304,1265.625
305,1683.4375
306,4255.0
307,1226.71875
308,1515.9375
309,989.0625
310,4215.0
311,1553.125
312,1596.25
313,1018.75
314,4235.0
315,1062.8125
316,4849.0
317,5027.0
318,4973.0
319,3100.0
320,5741.4
321,2961.8
322,9463.6
323,512.82
324,565.69
325,4894.48
326,1022.15
327,242.5
328,1008.5
329,1755.36
330,1094.15
331,2937.0
332,4121.1
333,2716.0
334,3138.5
335,13711.3
