Idx,V5
1,1019.2
2,2805.8
3,1082.9
4,1050.0
5,2972.41
6,155.4378
7,273.459
8,1007.4
9,1006.56
10,2048.9
11,1121.7
12,1812.3
13,2809.9
14,1967.9
15,2467.5
16,15627.7
17,3203.5
18,11293.2
19,449.3
20,11323.3
21,424.7
22,1314.36
23,1180.17
24,1251.03
25,1041.94
26,1162.2
27,1123.3
28,1002.91
29,2133.9
30,1002.91
31,9691.4
32,9691.4
33,6799.71268443
34,750.0
35,4176.0
36,6094.25
37,2862.0
38,3077.0
39,3068.0
40,3318.0
41,11047.4
42,10864.0
43,1000.1
44,8558.0
45,1002.0
46,10020.0
47,1002.0
48,98.7875
49,99.705
50,99.6775
51,989.2
52,3715.5
53,989.2
54,2299.8
55,4360.0
56,119.4
57,1476.6
58,1679.9
59,4305.0
60,871.8
61,6030.0
62,5047.5
63,4295.0
64,1340.5
65,5630.0
66,1820.0
67,4100.0
68,4537.5
69,250.0
70,1441.0
71,2299.8
72,1693.9
73,989.2
74,1752.4
75,1752.4
76,1605.2
77,1605.2
78,3937.9
79,9412.0
80,2299.8
81,1415.2
82,1011.5
83,3168.1
84,1752.4
85,10482.2
86,1661.0
87,2048.0
88,2087.0
89,1989.0
90,1996.0
91,1989.0
92,2003.0
93,2111.0
94,2018.0
95,2006.0
96,1980.0
97,2006.0
98,1428.0
99,8534.2
100,1604.53
101,5744.0
102,869.67
103,5065.5
104,4933.0
105,5465.4
106,1216.38
107,1310.25
108,1022.92
109,1021.77
110,1023.3
111,6133.4
112,4063.0
113,4502.2
114,2766.9
115,2546.0
116,3558.2
117,1388.03
118,16741.3
119,16633.3
120,3786.2
121,5396.9
122,4136.8
123,7817.2
124,1104.62
125,1375.85
126,936.53
127,6522.7
