Idx,V7
1,750.318
2,1541.6
3,4526.91
4,1213.02
5,1112.7
6,6945.7
7,1218.13
8,904.8
9,1152.89
10,2244.5
11,2601.6
12,4251.7
13,1060.0
14,22237.8
15,5125.0
16,1805.0
17,897.5
18,7720.0
19,8950.0
20,1222.3
21,1495.3
22,1562.6
23,1247.5
24,1513.0
25,1615.5
26,8160.0
27,8820.0
28,1641.5
29,2085.0
30,1757.5
31,9600.0
32,4075.0
33,8575.0
34,2516.0
35,1675.5
36,2400.0
37,996.1
38,3850.0
39,3950.0
40,4280.0
41,2500.0
42,4395.0
43,7772.0
44,7772.0
45,6005.0
46,5800.0
47,851.5
48,6450.0
49,8900.0
50,7700.0
51,6800.0
52,1823.0
53,5310.0
54,10040.0
55,3352.0
56,3352.0
57,4125.0
58,1490.0
59,1778.5
60,1893.5
61,2608.0
62,890.45
63,7179.0
64,7179.0
65,7179.0
66,9295.0
67,1604.7
68,1608.6
69,1613.7
70,5207.0
71,5207.0
72,1955.0
73,1955.0
74,1783.0
75,1783.0
76,7050.0
77,6495.0
78,3952.0
79,3952.0
80,5090.0
81,5100.0
82,12475.0
83,3985.0
84,899.0
85,2736.0
86,2335.0
87,4520.0
88,4640.0
89,4640.0
90,1710.0
91,8385.0
92,8385.0
93,978.4
94,1211.5
95,7915.0
96,2550.0
97,2550.0
98,7749.0
99,7749.0
100,2085.0
101,2085.0
102,2306.0
103,895.3
104,901.1
105,809.0
106,4115.0
107,1619.0
108,1619.0
109,1587.0
110,1877.0
111,7270.0
112,7260.0
113,7350.0
114,2653.0
115,805.0
116,1545.0
117,1009.5
118,5097.5
119,863.8
120,863.8
121,1482.0
122,3449.5
123,1880.0
124,2961.5
125,2961.5
126,4145.0
127,4085.0
128,8450.0
129,7000.0
130,7000.0
131,1947.0
132,1947.0
133,1947.0
134,1924.5
135,1924.5
136,1197.65625
137,5160.0
138,1638.5
139,1638.5
140,6130.0
141,9363.0
142,1226.9
143,8280.0
144,5275.0
145,5305.0
146,4685.0
147,855.4
148,9325.0
149,9375.0
150,1067.4
151,7172.0
152,7374.0
153,7700.0
154,10330.0
155,10330.0
156,13765.0
157,9065.0
158,9065.0
159,7285.0
160,12364.0
161,1045.5
162,1045.5
163,7600.0
164,7600.0
165,989.0
166,6697.0
167,1525.2
168,1133.0
169,5784.0
170,5300.0
171,5325.0
172,7400.0
173,7447.0
174,7260.0
175,1386.3
176,1344.9
177,8294.0
178,1466.5
179,7697.0
180,8760.0
181,7686.0
182,7686.0
183,1518.5
184,1267.5
185,9392.0
186,9392.0
187,1503.5
188,5807.0
189,6555.5
190,1177.5
191,1100.0
192,6460.0
193,1155.0
194,5520.0
195,5225.0
196,1297.5
197,1297.5
198,5567.0
199,4494.5
200,4494.5
201,4494.5
202,1817.0
203,1817.0
204,6880.0
205,6880.0
206,1153.0
207,5110.0
208,5115.0
209,5515.0
210,6050.0
211,6050.0
212,4003.5
213,6100.0
214,879.9
215,879.9
216,5750.0
217,5750.0
218,1022.0
219,8410.0
220,912.0
221,1236.3
222,1236.3
223,9575.0
224,5480.0
225,109.78
226,10185.0
227,10185.0
228,5415.0
229,5415.0
230,11785.0
231,11785.0
232,5290.0
233,1469.2
234,4383.5
235,7696.0
236,6180.0
237,5238.5
238,5238.5
239,1281.0
240,1281.0
241,4825.0
242,1721.2
243,1721.2
244,4780.0
245,5347.0
246,1450.0
247,4730.0
248,1403.1
249,1403.1
250,1443.0
251,1982.5
252,7104.0
253,4110.0
254,6962.0
255,4280.0
256,2236.5
257,6732.0
258,6605.0
259,6660.0
260,1968.5
261,1580.0
262,4680.0
263,3857.0
264,3857.0
265,1774.5
266,1774.5
267,5145.0
268,2199.5
269,1623.9
270,1044.0
271,3906.5
272,3906.5
273,1398.5
274,1398.5
275,1398.5
276,1849.0
277,1849.0
278,3305.0
279,5470.0
280,1034.8
281,1034.8
282,4910.0
283,6175.0
284,6175.0
285,3785.0
286,3785.0
287,6280.0
288,1907.5
289,1802.0
290,4150.0
291,1836.0
292,901.45
293,5780.0
294,3456.0
295,3456.0
296,3456.0
297,6405.0
298,880.45
299,2067.0
300,2067.0
301,2238.5
302,2034.5
303,2012.5
304,1460.0
305,4215.0
306,4215.0
307,4800.0
308,4800.0
309,4395.0
310,4545.0
311,4815.0
312,4815.0
313,973.6
314,4100.0
315,1910.0
316,1910.0
317,4330.0
318,1817.5
319,1817.5
320,1425.0
321,4047.0
322,4047.0
323,3989.0
324,2312.5
325,4637.0
326,5045.0
327,3897.5
328,2512.5
329,2512.5
330,4590.0
331,4590.0
332,3882.5
333,2592.5
334,4755.0
335,4755.0
336,3210.0
337,2875.0
338,4560.0
339,3807.0
340,4360.0
341,4360.0
342,1532.0
343,4447.0
344,4480.0
345,4480.0
346,3327.0
347,4640.0
348,4090.0
349,4090.0
350,2203.0
351,2209.0
352,4080.0
353,4105.0
354,4105.0
355,1916.5
356,1916.5
357,4900.0
358,3166.0
359,2035.0
360,4780.0
361,4780.0
362,3895.0
363,2808.0
364,2808.0
365,2808.0
366,4425.0
367,2338.0
368,4575.0
369,4125.0
370,4125.0
371,2452.0
372,2589.0
373,4745.0
374,4730.0
375,4250.0
376,4800.0
377,4790.0
378,4835.0
379,4637.0
380,4585.0
381,4540.0
382,4030.0
383,4030.0
384,4665.0
385,4665.0
386,1772.0
387,4990.0
388,1670.5
389,1670.5
390,5445.0
391,5185.0
392,1766.5
393,4670.0
394,4602.0
395,1466.0
396,1555.0
397,4480.0
398,4740.0
399,4380.0
400,1256.0
401,4760.0
402,4900.0
403,5400.0
404,5540.0
405,5500.0
406,6150.0
407,3150.0
408,3815.0
409,4640.0
410,4640.0
411,4640.0
412,3425.0
413,3680.0
414,3650.0
415,3680.0
416,4420.0
417,4420.0
418,4095.0
419,4250.0
420,5150.0
421,4190.0
422,3825.0
423,4300.0
424,3800.0
425,3920.0
426,3800.0
427,3890.0
428,3975.0
429,2360.0
430,2360.0
431,2370.0
432,2190.0
433,2100.0
434,4180.0
435,3615.0
436,2755.0
437,2900.0
438,2945.0
439,2480.0
440,2590.0
441,2335.0
442,2377.0
443,2377.0
444,2425.0
445,2425.0
446,2425.0
447,2515.0
448,2362.0
449,6992.0
450,8186.5
451,967.5
452,967.5
453,10721.0
454,4500.0
455,4500.0
456,5270.0
457,323.8
458,1809.0
459,1809.0
460,1809.0
461,1925.0
462,1944.0
463,1944.0
464,1944.0
465,1935.0
466,1938.0
467,1938.0
468,1905.0
469,2015.0
470,1685.0
471,1589.0
472,1481.0
473,1481.0
474,1550.0
475,1550.0
476,1850.0
477,1850.0
478,1720.0
479,1662.0
480,3835.0
481,7790.0
482,1870.0
483,1870.0
484,2014.0
485,1992.0
486,2157.0
487,2157.0
488,2255.0
489,2130.0
490,2130.0
491,2362.0
492,2362.0
493,4757.0
494,4435.0
495,4800.0
496,4640.0
497,6440.0
498,1189.1
499,6195.0
500,6435.0
501,6470.0
502,6180.0
503,6105.0
504,3600.0
505,1049.0
506,6935.0
507,6935.0
508,6935.0
509,5480.0
510,5480.0
511,6460.0
512,5865.0
513,5865.0
514,6160.0
515,6160.0
516,6080.0
517,3571.5
518,5225.0
519,5225.0
520,4150.0
521,4892.0
522,4525.0
523,4525.0
524,4525.0
525,4525.0
526,6770.0
527,4650.0
528,4650.0
529,4400.0
530,4110.0
531,4030.0
532,4030.0
533,7050.0
534,5875.0
535,8500.0
536,5642.5
537,2278.5
538,2111.0
539,2317.5
540,8950.0
541,4110.0
542,4110.0
543,2043.0
544,2180.0
545,6625.0
546,4050.0
547,2130.0
548,5500.0
549,5150.0
550,4072.0
551,4910.0
552,7000.0
553,5297.0
554,4175.0
555,4067.0
556,5500.0
557,4090.0
558,4090.0
559,4460.0
560,4460.0
561,5080.0
562,4147.0
563,4160.0
564,6960.0
565,1672.0
566,1324.0
567,5450.0
568,1042.5
569,2170.0
570,4830.0
571,4830.0
572,4830.0
573,4837.0
574,8250.0
575,1407.2
576,1407.2
577,4275.0
578,2550.0
579,2570.0
580,2570.0
581,2645.0
582,2680.0
583,4286.5
584,3880.0
585,3762.0
586,1722.5
587,1722.5
588,1722.5
589,5270.0
590,3152.0
591,5530.0
592,5530.0
593,1985.0
594,1985.0
595,1985.0
596,2300.5
597,2552.0
598,1032.5
599,1025.4
600,5890.0
601,5890.0
602,6890.0
603,2015.0
604,12134.0
605,4600.0
606,5700.0
607,5695.0
608,1529.0
609,8100.0
610,6400.0
611,1919.0
612,7112.5
613,2505.0
614,3548.0
615,2731.0
616,2728.0
617,2609.0
618,2951.0
619,2477.0
620,2139.0
621,2899.0
622,7514.0
623,3893.0
624,3617.0
625,4990.0
626,4887.0
627,1577.0
628,1999.0
629,3209.0
630,3984.0
631,4192.0
632,992.49
633,4118.3
