Idx,V7
1,2785.0
2,1356.7
3,3490.0
4,1750.0
5,4054.602210337
6,6042.76500209
7,1097.559804
8,1802.255628
9,9057.0
10,2155.0
11,3300.0
12,7005.5
13,4874.0
14,1638.0
15,1941.8
16,1941.8
17,2512.0
18,3925.0
19,871.0
20,871.0
21,1740.5
22,1316.5
23,2008.3
24,1729.0
25,1689.5
26,2307.0
27,3726.5
28,1993.5
29,1256.25
30,2707.3
31,2707.3
32,1472.3
33,3447.5
34,1474.0
35,1516.5
36,2189.5
37,2189.5
38,670.2
39,1173.0
40,902.0
41,548.0
42,920.0
43,1179.0
44,2195.0
45,2882.0
46,2604.0
47,2618.0
48,3112.0
49,43.0
50,4990.0
51,168.0
52,720.0
53,1161.3
54,2085.0
55,191.0
56,1054.4
57,5715.0
58,4520.0
59,4510.0
60,4240.0
61,6534.0
62,980.4
63,4395.0
64,7074.0
65,1207.8
66,8613.0
67,9909.0
68,9313.0
69,8932.0
70,8286.0
71,8828.0
72,8636.0
73,8819.0
74,8627.0
75,4757.0
76,7765.0
77,5130.0
78,5710.0
79,5710.0
80,5528.0
81,4440.0
82,3850.0
83,4665.0
84,5190.0
85,10112.0
86,4220.0
87,7245.0
88,8998.0
89,9020.0
90,9020.0
91,6715.0
92,7988.0
93,7762.5
94,8675.0
95,7068.0
96,7165.0
97,6150.0
98,8580.0
99,1315.0
100,1067.0
101,10150.0
102,10195.0
103,3490.0
104,975.3
105,3114.5
106,2877.0
107,944.9
108,4333.0
109,1282.3
110,10484.0
111,2496.3
112,714.7
113,1313.0
114,1201.1
115,3687.0
116,8520.0
117,380.0
118,1060.2
119,993.8
120,11394.0
121,1220.8
122,1692.0
123,7752.0
124,1273.4
125,1128.2
126,8293.0
127,1122.3
128,1110.3
129,1110.3
130,839.8
131,9466.0
132,8060.0
133,555.0
134,200.0
135,8678.0
136,1263.5
137,545.5
138,424.5
139,1200.4
140,1200.4
141,269.0
142,1197.5
143,189.5
144,285.0
145,1590.0
146,802.73
147,450.7
148,250.0
149,1233.5
150,1755.0
151,1313.5
152,1454.5
153,1472.0
154,1505.0
155,1503.5
156,826.0
157,1595.0
158,2535.0
159,1055.3
160,3103.0
161,3735.0
162,2015.0
163,2758.0
164,2854.0
165,3397.0
166,2920.0
167,2749.0
168,2090.0
169,2842.0
170,2821.0
171,1905.9
172,61.2
173,852.0
174,1181.0
175,11068.5
176,4300.0
177,246.0
178,1308.0
179,195.0
180,1054.2
181,1424.0
182,1419.0
183,1418.0
184,6000.0
185,9811.0
186,1593.5
187,7668.0
188,6161.0
189,6258.0
190,6281.0
191,6316.0
192,5205.0
193,1164.35
194,1470.84
195,4467.3027237
196,1755.3628795
197,5325.7
198,6205.3
199,7376.3
200,1700.86
201,3884.7
202,15344.4
203,5648.0
204,3806.9
205,8599.9567981
206,1219.11
207,371.70696647
208,2197.4
209,3697.5
210,4283.64260801
211,4033.5
212,13675.6
213,1335.404406248
214,5293.6
215,5644.5
216,992.9909836833
217,589.32479389
218,4579.28072251
219,1626.27
220,2012.45
221,9879.0
222,4342.2649258
223,1123.7
224,5060.0
225,4247.5
226,986.3
227,795.07
228,1414.9590543
229,1481.814192
230,2175.597130407
231,884.06
232,8832.1
233,8832.1
234,1899.2
235,1189.1255668713
236,3037.2
237,1161.94414225
238,4679.2
239,717.69687733
240,1204.34297286
241,1989.07927182
242,2215.0
243,6114.9
244,1762.8
245,855.1
246,2339.0
247,2325.2
248,2905.0
249,3335.2
250,651.79322204
251,5828.6
252,4456.7
253,922.116505
254,5192.9
255,945.58927507
256,9544.7
257,9280.1
258,1863.7991768147
259,10300.9
260,6865.6
261,12083.0
262,8442.7
263,621.0379208
264,7911.4
265,3800.6
266,934.6
267,2610.4
268,3013.6
269,904.8
270,1260.4
271,1904.4
272,2355.8
273,1956.8
274,2217.5
275,562.660798
276,9868.745596
277,1457.2
278,987.57
279,2173.451497
280,1469.3
281,6467.0
282,2803.663317
283,5970.7
284,1320.5
285,2009.6
286,411.16786409
287,2522.0
288,477.05
289,3067.7
290,3377.3
291,1417.1
292,890.8
293,4920.5
294,1308.2
295,6754.9
296,1783.1
297,1341.9817492
298,3503.3
299,2421.9
300,14905.2
301,5295.3
302,1318.8
303,592.68
304,653.1980731
305,6279.5
306,4293.1
307,3210.2
308,3980.5
309,3786.5
310,3951.1
311,557.28
312,659.19
313,6616.1
314,8589.1
315,6630.8
316,7067.2
317,6087.7
318,8527.9
319,4606.6
320,470.1152932
321,4090.2
322,3255.0
323,7076.0
324,4639.0
325,2379.8
326,2485.8
327,4525.2
328,644.6215578
329,5079.7
330,2560.9
331,1785.1
332,813.3709276
333,1483.0
334,979.0
335,573.5
336,1301.67
337,13245.0
338,2868.5969369
339,6580.8
340,4080.1
341,848.91
342,4202.0
343,4212.3902716
344,2986.3
345,2869.2
346,4233.9
347,6184.0
348,2242.6095240116
349,5696.5
350,990.21664986
351,6580.8
352,6202.2
353,3642.5
354,7615.7
355,9050.8
356,10179.7
357,5167.5
358,6578.0
359,4842.5
360,2173.6479492823
361,8790.6
362,7396.7
363,6818.4
364,10859.5
365,6193.6
366,5471.5
367,6570.9
368,9084.1
369,5622.9
370,5683.2
371,7826.6
372,8365.9
373,5326.3
374,4230.9
375,6491.3
376,11454.8
377,10731.3
378,8057.0
379,9250.1
380,4686.8
381,2370.0
382,2639.5
383,3872.6
384,3629.3
385,2661.9
386,4827.3
387,2840.3
388,4133.7
389,8312.4
390,2900.68171687
391,8182.9
392,3309.2
393,2717.8
394,2273.5
395,1734.5
396,5166.9
397,3894.1
398,948.63
399,5583.4
400,291.09
401,3479.7
402,3886.7752176
403,5023.4
404,351.25
405,1008.82
406,989.31
407,712.2
408,1745.8
409,624.57537179
410,1180.6
411,2562.41530614
412,4565.1
413,3316.8
414,2035.0
415,3150.6
416,2789.6
417,3267.5
418,1706.7
419,3527.1
420,4231.2
421,5889.0
422,2505.8
423,5183.0
424,3731.7
425,1839.4
426,2798.2
427,1236.8
428,3907.6
429,1488.7
430,5738.2
431,337.85
432,2886.0
433,3532.2
434,3879.5
435,2382.4
436,3992.3
437,8256.4
438,665.5
439,632.8
440,2471.3
441,3218.4
442,363.13
443,3925.8
444,446.22
445,7834.4
446,1925.82826542
447,6237.6
448,1372.0
449,6141.8
450,3246.4043417
451,3186.9951423
452,3537.1
453,1308.15
454,5112.3
455,4790.7
456,9634.9
457,9256.8
458,1283.58
459,1379.5
460,1055.25
461,1557.9
462,1283.5
463,9735.4
464,605.13
465,630.27
466,760.14
467,2460.0
468,4504.6
469,9990.2
470,4958.2
471,2597.5
472,7358.0
473,3654.2
474,2376.4863721
475,5089.8
476,811.87
477,2726.1
478,4498.4
479,4581.2
480,7136.8
481,6182.9
482,10080.9
483,9772.726455
484,998.42
485,15172.5
486,854.35
487,2518.7
488,9908.1
489,437.63682071
490,15155.3
491,4134.4
492,1033.17
493,3357.4
494,777.56
495,9937.7
496,730.79
497,1764.1723248
498,3113.32
499,3113.92
500,1737.71
501,2868.4
502,3435.1637802
503,9297.1
504,7466.4
505,1517.6033892
506,12480.2
507,4706.3
508,6768.2
509,7963.3
510,7602.1
511,4901.9
512,973.57
513,10095.4
514,704.95
515,1112.2
516,2343.9
517,594.89
518,695.12
519,715.72
520,1989.0
521,580.916669603
522,1200.22
523,503.85
524,3433.3
525,644.24
526,4526.3
527,2854.8
528,3911.6
529,1057.3024424
530,10456.8
531,588.82
532,1187.42
533,714.64
534,4369.4
535,678.38
536,728.59
537,2055.91
538,1076.85
539,1065.83
540,1065.83
541,6131.6
542,8292.1
543,1700.483641
544,8515.3
545,791.8
546,2175.6350716
547,899.35
548,552.69
549,10849.1
550,1316.0263886
551,1054.4
552,885.55
553,1042.93
554,1504.3711366
555,5607.79827175
556,1357.8945879
557,922.2
558,7048.0
559,1022.39
560,2399.8
561,908.12
562,1282.3
563,1692.3
564,1487.5
565,2420.6
566,1925.6
567,2715.6
568,957.6
569,2441.9
570,9831.6
571,1040.77068852
572,4578.7
573,3861.0
574,2534.3
575,2613.8
576,7025.5557744
577,7974.4
578,3556.9
579,4521.2
580,4709.1
581,4078.7
582,4702.6
583,3786.5
584,3791.3
585,2195.9
586,9856.1
587,922.1
588,997.69
589,10035.1
590,1008.18
591,1694.6574059
592,2868.193926
593,2230.0
594,4786.7
595,8375.1
596,6045.9
597,6361.7
598,7030.1
599,5652.8
600,6533.6
601,2506.827998732
602,8046.2
603,9574.1
604,2713.12745022
605,11313.4
606,892.59
607,1682.08
608,7474.1
609,6078.5
610,6532.4
611,4448.6
612,4835.6
613,2282.0
614,2795.3
615,2198.6
616,7628.4
617,823.86
618,1128.01
619,1211.54
620,1365.5
621,1345.32
622,4614.7
623,8491.1
624,7159.2
625,5677.97059902
626,14545.5
627,12236.4
628,8811.6
629,6137.0
630,5682.4
631,6144.9
632,3133.5
633,1084.551071658
634,795.73
635,5608.7
636,815.56193758958
637,4106.6
638,6542.0
639,6701.7
640,9960.4
641,2757.36161134
642,1251.943456
643,803.24
644,5416.5
645,2519.5
646,1824.051409919
647,6223.5
648,5930.7
649,779.953420314
650,6215.0
651,6444.8
652,5166.4
653,3757.2
654,818.496224752
655,5474.0
656,7869.9
657,4466.6
658,3769.4
659,4133.5
660,1545.14015153
661,1749.46815458
662,4940.0
663,2876.5
664,4281.6
665,6441.2
666,6279.83548251
667,18489.8
668,5036.26429167
669,6457.31029714
670,6911.2
671,11028.9
672,976.68
673,17464.8
674,5889.3
675,9474.8
676,4287.0124383
677,3555.6
678,4489.0
679,5174.5
680,1376.243218588
681,602.252957092
682,664.969660064
683,1187.978096202
684,9912.0
685,5602.5
686,4875.0
687,11914.9
688,10688.0
689,1651.7615433735
690,5878.7
691,6645.0
692,8360.8
693,1143.463048418
694,4773.7
695,1665.52473996
696,4079.5
697,828.85
698,377.95
699,1467.74
700,754.73
701,850.38
702,628.92
703,507.78
704,5715.1
705,4040.0
706,1131.51
707,5563.2
708,7552.95246416
709,5141.9
710,981.87
711,962.11
712,3491.6
713,1511.09
714,580.51
715,1902.9
716,1168.5
717,4267.1
718,4696.9
719,3619.132810552
720,1111.62
721,1058.73
722,1130.68
723,3637.3
724,2630.8
725,2551.9
726,3927.8
727,3188.6
728,6643.4
729,1638.57546285
730,4145.6
731,4491.9
732,3536.0
733,8451.1
734,4283.90721029
735,1029.98
736,1237.74
737,1729.95
738,1497.216939566
739,1632.7
740,1046.3603053
741,4088.5
742,6812.8
743,1061.18
744,1945.6
745,3531.328537
746,1668.3
747,1403.5
748,378.47417877
749,3483.8
750,324.71191046
751,3745.8
752,2879.4
753,6265.3
754,7334.0
755,3475.8
756,4358.6
757,2056.4
758,6851.1
759,6806.7
760,852.500297
761,4516.673748
762,414.7542468
763,3245.4
764,3444.929707
765,5920.1
766,2998.072435
767,908.3
768,4506.9
769,403.4968395
770,900.1785327
771,820.91
772,1438.99
773,1289.6
774,3549.8
775,7859.9
776,2455.0
777,9782.3
778,6673.3
779,2472.5
780,4029.3
781,788.8406074
782,5866.4
783,5449.0
784,3516.8
785,3542.5
786,2429.5
787,1712.1
788,4740.0
789,4510.9
790,4120.8
791,1404.1
792,1225.2
793,1052.938829658
794,1814.53
795,1449.45
796,1766.19
797,1107.97
798,972.99
799,1980.9
800,1979.3
801,9223.9
802,6518.919948
803,2592.8
804,6604.9
805,1099.0
806,750.702251817
807,1249.1
808,1191.3
809,74.12031435
810,2871.2554964
811,3736.8
812,4294.3
813,2331.3
814,642.5245732
815,1664.9
816,1734.2550703
817,777.57
818,1547.6
819,2004.3374127
820,1430.4
821,5946.3
822,856.6077696
823,1391.9
824,1906.4
825,7597.5
826,2158.2
827,3696.3
828,2970.9
829,1961.6
830,3472.4
831,1008.5
832,1113.3
833,1411.7672764
834,927.06772581435
835,2336.7
836,2934.9
837,1899.4
838,2741.37850883
839,2308.4
840,2082.3
841,7291.7
842,470.69
843,778.55
844,2177.1
845,2785.2
846,4484.6
847,322.38
848,6393.1
849,5810.2
850,5699.0
851,1428.3376987
852,104.30452656
853,4174.5
854,1561.9
855,1777.6
856,1314.8
857,883.1
858,5345.5
859,11418.0
860,661.3034275
861,2776.2
862,2715.9
863,10789.2
864,1092.5865202
865,2712.1
866,3166.3
867,9729.2
868,4477.1
869,605.46
870,1443.3754436
871,1053.04
872,1367.45
873,5729.9
874,7033.8
875,1892.7
876,908.1660608
877,2497.1
878,482.47
879,511.86
880,7160.6
881,3561.1
882,6043.0
883,6160.5
884,8255.4
885,1222.22
886,2155.4537003552
887,1639.42
888,1745.1
889,9875.8
890,1163.272239359
891,731.652546936
892,1576.89
893,6933.4
894,800.21
895,7933.6
896,1209.33
897,5606.1215705
898,5612.2
899,6764.4
900,5625.1
901,8452.5
902,4892.9
903,6625.6
904,1023.89
905,10767.7
906,810.56
907,4458.5
908,8525.0
909,12407.5
910,7206.2
911,9378.1
912,8906.7
913,5518.48765646
914,6281.2
915,9178.4
916,7167.6
917,1290.8
918,932.69577349
919,8756.9
920,884.69
921,10601.5
922,8863.2
923,7586.3
924,4421.9678588
925,1211.89
926,2645.8441478
927,780.66
928,949.13
929,867.81
930,6581.1
931,529.5
932,8101.3
933,6351.4
934,4391.1
935,868.05
936,7500.0
