Idx,V7
1,800.0
2,6500.0
3,275.583
4,800.0
5,600.0
6,1500.0
7,600.0
8,1200.0
9,1000.0
10,700.0
11,750.0
12,1500.0
13,3000.0
14,1027.04
15,1027.7
16,1027.55
17,5453.0
18,4472.3
19,894.08
20,560.66
21,7225.7
22,5106.7
23,1057.1
24,4429.021713144
25,1839.9
26,1047.3
27,10585.4
28,2355.3
29,3905.9
30,1502.0
31,1574.53
32,6790.9
33,1884.4
34,1225.7
35,578.1
36,839.1
37,2241.6
38,2659.1
39,200.0
40,200.0
41,1263.5938
42,1241.0938
43,6737.5
44,6737.5
45,6737.5
46,6737.5
47,1036.25
48,1036.25
49,6653.12
50,6640.62
51,6646.88
52,8575.0
53,8575.0
54,8565.62
55,8565.62
56,6268.75
57,6268.75
58,6268.75
59,6268.75
60,7150.0
61,7150.0
62,7150.0
63,5725.0
64,5725.0
65,5725.0
66,1469.375
67,1142.8125
68,1142.8125
69,1142.8125
70,6756.25
71,6756.25
72,6696.88
73,6696.88
74,7655.0
75,1177.03125
76,1177.03125
77,1177.03125
78,7334.375
79,7334.375
80,7334.375
81,6981.25
82,6981.25
83,6981.25
84,6981.25
85,1245.15625
86,1245.15625
87,1245.15625
88,1245.15625
89,7655.0
90,9050.0
91,9050.0
92,9025.0
93,9025.0
94,9507.0
95,1229.6875
96,1149.06
97,1149.06
98,1149.06
99,1235.0
100,1235.0
101,1235.0
102,1235.0
103,1181.875
104,1181.875
105,1181.875
106,1396.875
107,1396.875
108,1136.09375
109,1136.09375
110,1136.09375
111,1136.09375
112,1212.8125
113,1212.8125
114,1212.8125
115,1167.8125
116,1167.8125
117,1167.8125
118,1167.8125
119,1318.4375
120,1318.4375
121,850.9
122,1367.03125
123,1367.03125
124,1367.03125
125,1126.40625
126,1126.40625
127,1126.40625
128,1126.40625
129,1065.0
130,1073.44
131,1073.44
132,1073.44
133,1047.5
134,1047.5
135,1047.5
136,1034.69
137,1036.25
138,1031.88
139,1087.5
140,1088.12
141,1084.06
142,1084.06
143,1065.62
144,1065.62
145,1065.62
146,1065.62
147,987.812
148,987.812
149,987.812
150,987.812
151,1019.69
152,1019.69
153,1019.69
154,1072.81
155,1072.81
156,1072.81
157,985.938
158,985.938
159,1132.8125
160,1132.8125
161,1132.8125
162,1132.8125
163,8940.62
164,8940.62
165,8940.62
166,8940.62
167,8313.28125
168,7943.75
169,7943.75
170,7943.75
171,7943.75
172,9003.12
173,8953.12
174,8953.12
175,9543.75
176,6878.12
177,6878.12
178,6878.12
179,6315.62
180,6315.62
181,6315.62
182,6315.62
183,6728.12
184,6759.38
185,6728.12
186,6759.38
187,6503.12
188,6503.12
189,6503.12
190,6503.12
191,9662.5
192,9662.5
193,9662.5
194,9662.5
195,9056.25
196,9056.25
197,9056.25
198,9056.25
199,9109.38
200,9115.62
201,9103.12
202,9309.38
203,9309.38
204,9309.38
205,7481.25
206,7481.25
207,7440.62
208,7443.75
209,7484.38
210,7484.38
211,7443.75
212,7450.0
213,9415.62
214,9415.62
215,9415.62
216,9415.62
217,7387.5
218,7387.5
219,7387.5
220,7337.5
221,7337.5
222,7337.5
223,7337.5
224,6675.0
225,7103.12
226,7103.12
227,7103.12
228,6868.75
229,6868.75
230,6834.38
231,6853.12
232,6587.5
233,6587.5
234,6575.0
235,6575.0
236,6134.38
237,6081.25
238,6134.38
239,6846.88
240,6846.88
241,6781.25
242,6787.5
243,7359.375
244,6975.0
245,7103.12
246,6900.0
247,7103.12
248,8031.25
249,8059.38
250,7918.75
251,7918.75
252,9568.75
253,9568.75
254,8262.5
255,8178.12
256,8187.5
257,9071.88
258,9071.88
259,9071.88
260,9071.88
261,9575.0
262,9507.0
263,7655.0
264,2287.5
265,2287.5
266,7337.5
267,7321.875
268,7325.0
269,7978.12
270,7978.12
271,7821.88
272,7821.88
273,6968.75
274,6950.0
275,6962.5
276,1110.62
277,1058.12
278,1058.12
279,1058.12
280,1058.12
281,7662.5
282,9093.75
283,9093.75
284,9093.75
285,6478.12
286,6462.5
287,6478.12
288,9507.0
289,8928.12
290,8928.12
291,8928.12
292,1110.3125
293,4348.0
294,1234.6875
295,1035.0
296,5668.45
297,1232.03125
298,1517.8125
299,1141.875
300,4801.0
301,1236.09375
302,1617.8125
303,1196.25
304,1267.1875
305,1677.1875
306,4163.0
307,1218.75
308,1489.0625
309,990.3125
310,4175.0
311,1561.5625
312,1605.3125
313,1019.375
314,4336.0
315,1056.25
316,4869.0
317,5014.0
318,5070.0
319,3000.0
320,5741.5
321,2659.1
322,9760.2
323,513.82
324,566.8
325,4954.78
326,999.05
327,242.3
328,1017.86
329,1763.93
330,1119.17
331,2948.9
332,4119.6
333,2724.4
334,3143.9
335,13797.0
336,8832.1
337,5840.9
338,3119.4
339,5350.6
340,10509.3
341,3902.8
342,6687.9
343,3664.4
344,7653.0
345,7517.3
346,5829.6
347,6368.4
348,6384.7
349,9234.7
350,9384.3
351,8866.3
352,4421.7
353,4245.3
354,5332.8
355,4511.2
356,8322.8
357,9037.6
358,4969.2
359,5767.5
360,8018.7
361,6311.6
362,7927.2
363,10028.2
364,6480.2
365,5236.1
366,6662.2
367,10032.3
368,6897.7
369,7463.2
370,6311.6
371,6797.3
372,7198.3
373,5678.7
374,9087.7
375,5764.7
376,8264.3
377,1093.1
378,4777.2
379,6852.4
380,10528.3
381,1096.58
382,1322.54
383,1541.196
384,1058.47
385,4121.7
386,652.43
387,535.27
388,700.31
389,732.18
390,7560.1
391,5250.3
392,630.97
393,551.43
394,5033.5
395,6447.9
396,4737.1
397,4661.5
398,4039.1
399,4935.5
400,5806.5
