Idx,price
0,71.523
1,72.106
2,72.619
3,71.118
4,71.849
5,72.086
6,72.303
7,73.607
8,72.758
9,72.026
10,71.374
11,71.928
12,72.797
13,72.224
14,72.106
15,71.898
16,70.969
17,69.784
18,71.789
19,71.542
20,70.633
21,70.673
22,71.157
23,69.151
24,66.306
25,66.77
26,69.408
27,67.314
28,66.306
29,66.019
30,66.75
31,69.675
32,70.278
33,70.643
34,69.181
35,70.367
36,69.685
37,70.11
38,69.329
39,70.031
40,71.631
41,70.693
42,70.376
43,70.169
44,71.167
45,70.011
46,69.151
47,68.717
48,68.074
49,67.561
50,67.699
51,69.408
52,67.906
53,67.857
54,68.341
55,68.736
56,67.501
57,66.701
58,66.227
59,64.35
60,64.419
61,65.555
62,65.842
63,66.059
64,66.266
65,67.442
66,65.091
67,65.338
68,63.243
69,63.53
70,62.838
71,61.929
72,64.705
73,63.964
74,65.644
75,63.46
76,64.686
77,65.328
78,66.326
79,65.328
80,65.209
81,65.762
82,66.79
83,67.225
84,66.8
85,67.778
86,66.217
87,66.088
88,65.703
89,65.239
90,64.004
91,62.374
92,59.538
93,60.23
94,60.269
95,58.53
96,58.985
97,58.856
98,57.117
99,56.534
100,58.787
101,58.787
102,58.352
103,57.453
104,57.493
105,56.712
106,56.317
107,55.843
108,57.186
109,57.601
110,55.951
111,55.902
112,56.317
113,55.289
114,56.169
115,56.594
116,57.987
117,57.562
118,58.51
119,57.769
120,58.076
121,57.927
122,59.123
123,59.795
124,59.824
125,59.143
126,58.718
127,59.736
128,60.002
129,60.002
130,60.328
131,60.052
132,60.842
133,60.585
134,61.445
135,60.822
136,60.872
137,59.943
138,59.32
139,58.214
140,57.107
141,57.384
142,57.72
143,58.906
144,57.196
145,56.594
146,56.544
147,57.216
148,56.001
149,55.26
150,54.301
151,54.628
152,54.015
153,55.181
154,55.655
155,53.847
156,54.44
157,53.304
158,53.748
159,53.659
160,52.928
161,52.394
162,51.772
163,49.964
164,48.927
165,48.62
166,48.768
167,47.672
168,46.792
169,47.84
170,50.092
171,49.233
172,49.608
173,48.768
174,48.116
175,48.037
176,48.531
177,48.502
178,48.028
179,49.539
180,49.598
181,48.956
182,48.946
183,49.737
184,49.164
185,49.994
186,50.912
187,50.883
188,51.199
189,51.189
190,52.078
191,51.12
192,51.406
193,53.284
194,54.054
195,55.25
196,55.171
197,57.68
198,60.002
199,58.856
200,59.637
201,57.868
202,56.989
203,57.354
204,55.783
205,56.179
206,57.256
207,57.176
208,56.159
209,57.661
210,59.973
211,59.587
212,58.728
213,57.364
214,56.396
215,56.702
216,56.93
217,57.344
218,57.503
219,58.25
220,58.01
221,55.5
222,56.31
223,56.65
224,57.44
225,57.32
226,56.9
227,57.04
228,57.65
229,56.61
230,57.13
231,56.48
232,55.43
233,57.62
234,57.01
235,59.89
236,61.15
237,61.35
238,61.51
239,61.96
240,62.42
241,62.25
242,61.32
243,62.17
244,63.24
245,63.9
246,63.71
247,63.86
248,65.09
249,65.41
250,63.97
251,63.47
252,65.11
253,65.1
254,63.4
255,61.59
256,62.75
257,62.91
258,62.72
259,62.48
260,62.61
261,62.6
262,60.79
263,61.45
264,60.89
