Idx,price
0,61.334
1,61.716
2,61.186
3,60.775
4,61.138
5,60.716
6,61.392
7,62.744
8,62.215
9,60.961
10,60.491
11,61.882
12,61.97
13,61.49
14,60.324
15,58.708
16,58.071
17,57.767
18,58.071
19,57.424
20,57.405
21,56.983
22,55.484
23,54.348
24,52.28
25,51.644
26,52.653
27,50.34
28,48.107
29,44.648
30,44.315
31,53.593
32,51.575
33,53.946
34,51.928
35,53.926
36,53.584
37,53.084
38,52.016
39,52.623
40,53.623
41,53.73
42,51.82
43,53.642
44,55.347
45,53.809
46,52.927
47,51.996
48,52.134
49,50.889
50,50.83
51,51.673
52,51.154
53,50.762
54,50.419
55,48.89
56,47.215
57,47.509
58,46.598
59,45.559
60,47.186
61,47.666
62,49.439
63,49.704
64,50.301
65,50.527
66,47.979
67,46.559
68,44.854
69,45.51
70,45.461
71,45.51
72,47.342
73,47.254
74,48.744
75,47.401
76,48.567
77,48.734
78,48.753
79,46.882
80,47.323
81,48.959
82,49.194
83,50.742
84,50.252
85,51.653
86,50.86
87,52.065
88,53.005
89,54.691
90,52.535
91,52.663
92,50.397
93,51.993
94,53.008
95,51.116
96,52.003
97,53.402
98,52.574
99,53.51
100,54.988
101,55.136
102,55.146
103,54.84
104,54.988
105,55.008
106,54.801
107,53.983
108,55.195
109,54.702
110,52.269
111,52.003
112,51.766
113,51.136
114,50.554
115,51.382
116,51.855
117,51.441
118,51.796
119,50.604
120,50.84
121,50.623
122,51.126
123,50.554
124,48.958
125,48.387
126,48.111
127,48.525
128,49.264
129,48.88
130,48.515
131,48.229
132,48.229
133,49.106
134,49.244
135,49.017
136,48.722
137,48.574
138,48.101
139,47.756
140,47.944
141,48.032
142,48.032
143,50.042
144,49.638
145,49.214
146,48.072
147,48.958
148,48.495
149,47.608
150,46.692
151,47.342
152,46.732
153,47.648
154,48.338
155,46.732
156,46.81
157,46.426
158,45.51
159,45.618
160,45.342
161,44.002
162,43.746
163,42.938
164,43.145
165,42.978
166,43.313
167,42.249
168,41.933
169,42.17
170,43.855
171,44.071
172,43.618
173,42.465
174,41.027
175,40.042
176,40.032
177,39.854
178,39.372
179,40.524
180,40.377
181,38.721
182,38.958
183,39.312
184,35.519
185,36.16
186,37.766
187,36.81
188,35.726
189,35.056
190,36.573
191,36.869
192,37.372
193,40.091
194,40.061
195,40.002
196,38.495
197,40.643
198,42.239
199,42.515
200,44.643
201,43.845
202,44.643
203,43.411
204,42.692
205,42.278
206,42.722
207,41.943
208,42.416
209,44.258
210,46.318
211,45.934
212,47.057
213,47.008
214,47.658
215,46.889
216,48.338
217,48.022
218,47.608
219,48.02
220,48.35
221,47.29
222,47.34
223,46.97
224,46.37
225,47.35
226,47.04
227,46.76
228,48.6
229,47.16
230,48.39
231,47.5
232,49.11
233,52.01
234,51.97
235,52.26
236,52.45
237,52.98
238,53.41
239,53.02
240,53.88
241,53.22
242,52.56
243,53.53
244,54.68
245,55.32
246,55.26
247,55.4
248,56.2
249,56.07
250,53.96
251,53.58
252,54.82
253,53.83
254,52.54
255,51.85
256,52.11
257,51.6
258,52.68
259,51.3
260,52.22
261,51.75
262,51.34
263,51.27
264,50.24
