Idx,price
0,96.448
1,97.227
2,96.034
3,93.123
4,92.906
5,92.106
6,94.208
7,96.122
8,95.284
9,93.014
10,93.014
11,94.909
12,94.425
13,90.528
14,92.225
15,91.011
16,86.848
17,89.433
18,91.495
19,90.173
20,88.357
21,93.734
22,92.284
23,88.249
24,83.986
25,84.716
26,87.39
27,88.406
28,86.591
29,84.918
30,86.601
31,90.443
32,91.304
33,92.413
34,90.175
35,90.779
36,88.858
37,89.532
38,89.334
39,90.661
40,94.611
41,91.7
42,89.571
43,89.72
44,92.255
45,92.235
46,93.265
47,94.413
48,95.889
49,98.73
50,101.186
51,101.919
52,102.067
53,103.464
54,106.305
55,107.345
56,106.127
57,102.444
58,104.573
59,102.018
60,100.255
61,103.147
62,98.79
63,100.325
64,99.463
65,102.899
66,98.909
67,95.295
68,92.492
69,88.74
70,86.987
71,88.245
72,91.156
73,90.908
74,92.146
75,91.888
76,91.789
77,71.164
78,77.976
79,76.848
80,80.561
81,86.136
82,86.452
83,84.185
84,81.848
85,82.393
86,81.907
87,80.834
88,80.019
89,80.556
90,79.274
91,76.729
92,74.374
93,73.549
94,75.536
95,73.161
96,74.304
97,74.642
98,72.366
99,73.529
100,77.057
101,75.874
102,72.336
103,71.372
104,69.802
105,70.945
106,73.37
107,73.539
108,76.073
109,75.0
110,74.145
111,74.612
112,75.864
113,76.501
114,77.504
115,78.638
116,80.675
117,81.977
118,83.1
119,82.732
120,82.126
121,77.485
122,79.78
123,80.904
124,80.764
125,81.798
126,79.343
127,84.064
128,83.249
129,83.716
130,84.79
131,83.945
132,85.654
133,87.612
134,89.57
135,89.61
136,92.075
137,92.254
138,91.439
139,90.455
140,87.573
141,87.424
142,90.008
143,90.356
144,86.728
145,86.43
146,85.804
147,85.744
148,87.97
149,87.162
150,86.494
151,91.9
152,92.02
153,93.266
154,94.733
155,89.626
156,89.227
157,89.327
158,90.015
159,90.504
160,88.07
161,87.621
162,86.364
163,84.22
164,82.714
165,84.18
166,86.783
167,83.811
168,84.05
169,85.736
170,89.147
171,89.586
172,88.01
173,86.634
174,85.646
175,85.916
176,84.29
177,85.227
178,81.238
179,83.991
180,84.44
181,83.442
182,82.275
183,84.848
184,86.863
185,92.828
186,93.147
187,94.354
188,95.102
189,95.441
190,94.433
191,92.359
192,92.06
193,93.635
194,92.897
195,91.85
196,91.082
197,96.877
198,95.92
199,94.384
200,97.545
201,96.249
202,97.675
203,107.31
204,112.008
205,114.97
206,115.728
207,115.638
208,116.067
209,116.486
210,117.364
211,117.673
212,118.69
213,117.36
214,116.53
215,115.36
216,117.14
217,114.89
218,116.39
219,117.53
220,117.42
221,113.69
222,113.95
223,114.92
224,114.35
225,115.13
226,113.96
227,115.48
228,115.04
229,114.29
230,115.86
231,116.07
232,115.83
233,117.97
234,118.4
235,121.57
236,118.73
237,119.79
238,119.54
239,118.75
240,120.01
241,119.76
242,117.38
243,115.75
244,115.73
245,115.78
246,117.72
247,120.2
248,120.71
249,119.48
250,118.995
251,118.19
252,118.52
253,116.09
254,115.32
255,115.71
256,114.49
257,114.49
258,115.02
259,115.18
260,116.78
261,116.8
262,116.64
263,115.32
264,115.69
