Idx,price
0,194.768
1,195.205
2,198.72
3,195.572
4,196.377
5,195.662
6,196.814
7,197.678
8,193.338
9,191.57
10,190.478
11,192.921
12,192.722
13,188.978
14,187.985
15,185.145
16,176.386
17,177.975
18,178.293
19,176.108
20,178.114
21,180.468
22,181.411
23,186.396
24,186.198
25,183.745
26,185.969
27,183.556
28,180.776
29,184.974
30,189.908
31,194.404
32,201.347
33,207.146
34,209.216
35,210.041
36,206.56
37,207.146
38,206.908
39,210.489
40,213.672
41,215.831
42,213.503
43,212.996
44,215.87
45,218.258
46,219.093
47,219.064
48,218.367
49,215.313
50,213.513
51,212.986
52,212.18
53,210.101
54,214.199
55,216.258
56,214.319
57,209.494
58,212.727
59,207.146
60,207.326
61,211.573
62,202.978
63,201.128
64,199.069
65,192.514
66,186.933
67,184.446
68,177.045
69,177.931
70,173.484
71,172.748
72,175.285
73,171.087
74,173.653
75,165.616
76,167.337
77,168.003
78,170.022
79,170.042
80,169.824
81,172.798
82,177.712
83,174.002
84,170.331
85,175.076
86,172.748
87,173.424
88,174.529
89,169.456
90,165.914
91,163.238
92,160.821
93,157.702
94,159.655
95,158.05
96,161.28
97,164.578
98,165.735
99,170.399
100,172.412
101,173.518
102,168.376
103,170.748
104,172.512
105,174.714
106,174.834
107,177.525
108,177.435
109,177.475
110,177.246
111,173.499
112,174.126
113,175.342
114,178.233
115,174.914
116,179.399
117,181.262
118,184.093
119,184.163
120,182.16
121,182.399
122,183.914
123,187.88
124,189.615
125,188.389
126,188.349
127,196.721
128,198.614
129,197.717
130,198.365
131,198.096
132,201.475
133,200.229
134,202.192
135,204.983
136,203.807
137,202.88
138,203.249
139,199.9
140,197.568
141,193.81
142,194.03
143,194.658
144,189.256
145,188.897
146,187.223
147,186.535
148,188.269
149,184.153
150,186.066
151,190.751
152,190.462
153,191.399
154,192.186
155,185.628
156,185.598
157,183.671
158,184.12
159,183.941
160,182.024
161,180.007
162,174.766
163,174.906
164,173.129
165,170.743
166,173.438
167,173.259
168,170.244
169,174.067
170,179.388
171,179.628
172,175.395
173,170.274
174,169.385
175,169.216
176,167.818
177,169.455
178,166.56
179,171.152
180,173.568
181,169.076
182,165.412
183,166.71
184,169.176
185,173.528
186,173.229
187,176.114
188,180.816
189,182.523
190,181.165
191,169.046
192,165.092
193,166.24
194,168.207
195,170.314
196,169.585
197,180.806
198,177.971
199,173.688
200,176.703
201,174.217
202,169.944
203,173.249
204,179.648
205,178.35
206,179.748
207,182.563
208,177.242
209,176.633
210,183.402
211,185.828
212,185.129
213,182.843
214,181.734
215,182.653
216,181.874
217,182.204
218,181.595
219,184.39
220,182.97
221,176.6
222,175.02
223,173.22
224,172.19
225,176.12
226,174.48
227,175.61
228,175.56
229,174.23
230,178.06
231,176.42
232,177.34
233,180.25
234,177.64
235,182.88
236,182.05
237,183.54
238,186.47
239,182.96
240,183.95
241,181.57
242,180.69
243,178.31
244,181.61
245,185.36
246,183.35
247,180.11
248,180.99
249,180.15
250,179.41
251,181.79
252,184.16
253,187.02
254,180.11
255,176.93
256,177.87
257,177.71
258,176.22
259,176.78
260,179.07
261,176.82
262,177.42
263,176.22
264,177.13
