Idx,price
0,11.15
1,11.362
2,11.445
3,11.405
4,11.305
5,11.44
6,11.415
7,11.705
8,11.745
9,11.45
10,11.175
11,11.315
12,11.288
13,11.168
14,10.892
15,10.732
16,10.78
17,10.665
18,10.49
19,10.942
20,11.062
21,10.94
22,11.018
23,10.945
24,10.682
25,10.545
26,10.25
27,10.6
28,10.48
29,10.572
30,10.385
31,10.5
32,10.852
33,11.015
34,11.245
35,11.37
36,11.472
37,11.478
38,11.45
39,11.478
40,11.525
41,11.775
42,11.76
43,11.742
44,11.562
45,11.65
46,11.55
47,11.205
48,11.188
49,11.325
50,11.065
51,11.175
52,11.08
53,11.032
54,11.095
55,11.16
56,11.14
57,10.73
58,10.4
59,10.322
60,10.258
61,10.248
62,10.375
63,10.32
64,10.168
65,10.175
66,10.142
67,9.629
68,9.516
69,9.699
70,9.461
71,9.758
72,9.634
73,9.785
74,9.538
75,9.43
76,9.326
77,9.56
78,9.33
79,9.511
80,9.805
81,10.095
82,10.302
83,10.108
84,10.005
85,10.095
86,10.122
87,10.225
88,10.065
89,9.774
90,9.495
91,9.422
92,9.368
93,9.184
94,9.036
95,9.084
96,9.285
97,9.304
98,9.286
99,9.486
100,9.606
101,9.578
102,9.475
103,9.426
104,9.404
105,9.536
106,9.25
107,9.35
108,9.518
109,9.572
110,9.499
111,9.479
112,9.384
113,9.242
114,9.459
115,9.514
116,9.514
117,9.531
118,9.452
119,9.571
120,9.631
121,9.608
122,9.632
123,9.772
124,9.862
125,9.876
126,9.879
127,9.806
128,9.748
129,9.702
130,9.832
131,9.859
132,9.909
133,9.984
134,9.994
135,10.025
136,10.105
137,10.12
138,10.155
139,10.17
140,10.108
141,10.1
142,10.108
143,10.14
144,10.098
145,9.852
146,9.809
147,9.708
148,9.89
149,9.755
150,9.739
151,9.725
152,9.826
153,9.932
154,10.075
155,9.86
156,9.816
157,9.772
158,9.65
159,9.604
160,9.682
161,9.532
162,9.315
163,9.26
164,9.246
165,9.314
166,9.251
167,9.282
168,9.352
169,9.592
170,9.57
171,9.629
172,9.512
173,9.359
174,9.411
175,9.421
176,9.464
177,9.498
178,9.556
179,9.584
180,9.664
181,9.705
182,9.734
183,9.969
184,10.018
185,10.172
186,10.178
187,10.24
188,10.298
189,10.27
190,10.245
191,10.14
192,10.082
193,10.242
194,10.338
195,10.26
196,10.3
197,10.235
198,10.378
199,10.355
200,10.335
201,10.255
202,10.4
203,10.325
204,10.515
205,10.545
206,10.57
207,10.585
208,10.502
209,10.405
210,10.448
211,10.62
212,10.61
213,10.555
214,10.402
215,10.382
216,10.425
217,10.35
218,10.305
219,10.4
220,10.405
221,10.162
222,10.065
223,10.158
224,10.12
225,10.272
226,10.188
227,10.192
228,10.22
229,10.235
230,10.202
231,10.082
232,10.055
233,10.025
234,10.24
235,10.228
236,10.068
237,10.135
238,10.21
239,10.228
240,10.225
241,10.232
242,10.15
243,9.984
244,10.05
245,10.135
246,10.078
247,10.09
248,10.182
249,10.17
250,10.115
251,10.095
252,10.08
253,9.899
254,9.959
255,9.919
256,9.899
257,9.974
258,10.02
259,10.09
260,10.145
261,10.13
262,10.092
263,10.055
264,9.951
