Idx,price
0,276.991
1,278.095
2,283.647
3,278.789
4,279.522
5,280.275
6,283.803
7,282.581
8,284.849
9,288.26
10,286.491
11,293.831
12,296.226
13,295.913
14,297.535
15,293.645
16,293.293
17,284.907
18,295.483
19,291.475
20,277.665
21,286.051
22,282.571
23,276.023
24,261.304
25,261.313
26,269.25
27,267.598
28,265.272
29,265.858
30,274.017
31,278.578
32,280.328
33,281.782
34,282.018
35,287.317
36,286.874
37,289.981
38,293.922
39,292.704
40,297.432
41,299.535
42,296.252
43,301.875
44,292.232
45,293.795
46,292.477
47,291.494
48,292.753
49,291.907
50,284.987
51,286.806
52,285.626
53,285.134
54,286.176
55,292.369
56,288.074
57,281.311
58,279.404
59,273.771
60,279.954
61,277.851
62,270.036
63,272.71
64,274.774
65,281.33
66,279.305
67,282.431
68,275.786
69,274.538
70,273.82
71,269.328
72,275.256
73,277.575
74,284.604
75,275.619
76,271.638
77,265.966
78,269.751
79,270.908
80,271.382
81,276.12
82,281.638
83,279.373
84,275.437
85,278.513
86,277.188
87,282.231
88,285.02
89,278.671
90,274.854
91,275.022
92,266.695
93,269.652
94,272.213
95,262.067
96,266.141
97,267.892
98,268.574
99,269.217
100,280.056
101,279.897
102,277.326
103,275.457
104,277.178
105,280.639
106,274.349
107,278.384
108,282.508
109,277.613
110,276.762
111,273.786
112,273.865
113,260.227
114,260.267
115,258.734
116,266.992
117,266.566
118,267.249
119,268.93
120,270.779
121,268.811
122,268.119
123,255.401
124,258.457
125,249.567
126,246.521
127,250.417
128,249.023
129,252.83
130,254.946
131,257.933
132,261.384
133,268.218
134,272.5
135,272.095
136,274.231
137,275.091
138,279.066
139,278.384
140,271.62
141,271.282
142,272.316
143,275.42
144,271.53
145,270.744
146,268.128
147,267.68
148,270.963
149,272.615
150,273.003
151,279.987
152,284.076
153,281.251
154,281.39
155,278.057
156,278.724
157,283.569
158,281.629
159,282.574
160,270.078
161,259.492
162,256.189
163,253.821
164,244.538
165,252.557
166,258.119
167,266.138
168,261.104
169,264.536
170,275.53
171,272.336
172,270.924
173,263.084
174,266.138
175,266.327
176,259.512
177,272.486
178,268.934
179,272.257
180,276.843
181,278.256
182,268.635
183,278.455
184,282.942
185,281.619
186,280.146
187,300.224
188,320.002
189,321.017
190,314.421
191,320.231
192,329.384
193,331.464
194,327.096
195,324.022
196,318.41
197,318.56
198,307.138
199,308.501
200,314.6
201,315.784
202,315.764
203,321.843
204,322.4
205,327.25
206,328.91
207,334.42
208,329.14
209,332.8
210,337.94
211,330.34
212,333.47
213,330.59
214,336.76
215,332.95
216,333.74
217,332.56
218,332.54
219,331.35
220,325.39
221,322.49
222,323.11
223,322.38
224,327.01
225,335.23
226,332.8
227,334.92
228,336.08
229,333.95
230,334.86
231,331.27
232,333.38
233,341.09
234,342.14
235,351.4
236,352.69
237,358.95
238,352.77
239,349.61
240,352.91
241,346.67
242,345.48
243,344.49
244,338.32
245,338.91
246,343.5
247,350.84
248,357.05
249,350.99
250,346.92
251,349.69
252,356.33
253,341.43
254,342.39
255,345.79
256,355.13
257,357.09
258,378.46
259,379.48
260,382.0
261,379.66
262,384.47
263,380.36
264,386.75
