Idx,price
0,63.153
1,63.88
2,64.506
3,63.372
4,63.017
5,62.569
6,62.608
7,64.185
8,63.299
9,62.083
10,61.421
11,63.163
12,62.959
13,61.888
14,61.158
15,59.908
16,59.26
17,58.394
18,60.185
19,59.212
20,57.635
21,58.268
22,56.545
23,53.956
24,51.737
25,53.635
26,56.282
27,54.647
28,55.659
29,56.642
30,56.438
31,59.095
32,59.397
33,60.039
34,59.455
35,60.263
36,59.085
37,58.952
38,59.241
39,59.251
40,60.866
41,60.458
42,59.397
43,59.883
44,60.02
45,59.659
46,58.346
47,58.686
48,58.676
49,58.034
50,57.742
51,58.608
52,58.381
53,58.078
54,58.443
55,58.676
56,58.618
57,57.538
58,56.798
59,54.978
60,54.986
61,55.463
62,55.056
63,54.706
64,54.855
65,55.552
66,53.304
67,52.468
68,50.618
69,50.842
70,51.017
71,50.608
72,52.419
73,52.463
74,53.956
75,52.506
76,53.314
77,53.314
78,54.511
79,54.005
80,54.132
81,55.192
82,55.514
83,55.796
84,54.886
85,56.195
86,55.455
87,55.611
88,55.583
89,55.027
90,53.575
91,51.806
92,49.491
93,48.716
94,50.127
95,48.388
96,48.914
97,49.53
98,49.083
99,48.795
100,50.151
101,50.176
102,49.342
103,48.716
104,48.258
105,48.179
106,46.658
107,46.758
108,47.851
109,48.06
110,47.245
111,47.006
112,47.067
113,46.132
114,46.907
115,47.622
116,48.914
117,48.785
118,49.709
119,49.65
120,50.032
121,48.994
122,50.047
123,50.693
124,51.667
125,51.319
126,50.266
127,51.349
128,51.717
129,50.952
130,51.134
131,50.524
132,52.343
133,52.353
134,52.627
135,51.926
136,51.963
137,51.021
138,50.614
139,49.588
140,48.139
141,48.07
142,48.278
143,48.631
144,47.016
145,47.144
146,46.976
147,46.847
148,45.764
149,45.358
150,45.482
151,46.132
152,46.005
153,47.434
154,48.338
155,46.39
156,46.35
157,45.903
158,45.426
159,45.646
160,44.094
161,43.866
162,43.16
163,41.153
164,40.318
165,39.762
166,40.795
167,39.881
168,40.636
169,41.471
170,43.399
171,42.355
172,41.68
173,40.894
174,40.447
175,39.96
176,39.642
177,41.332
178,40.606
179,42.395
180,42.922
181,41.67
182,41.898
183,42.504
184,42.584
185,44.174
186,44.929
187,44.492
188,44.681
189,44.084
190,44.81
191,43.959
192,43.051
193,45.019
194,45.734
195,46.221
196,45.85
197,48.793
198,50.196
199,49.312
200,49.242
201,48.775
202,48.632
203,48.745
204,48.507
205,49.103
206,49.809
207,50.286
208,49.034
209,49.202
210,49.769
211,50.703
212,51.081
213,50.47
214,49.62
215,49.56
216,49.928
217,50.166
218,50.047
219,51.12
220,51.0
221,49.98
222,48.98
223,49.08
224,48.9
225,49.75
226,49.16
227,49.65
228,49.14
229,49.16
230,50.06
231,49.4
232,50.03
233,50.86
234,50.44
235,51.74
236,52.17
237,52.16
238,52.68
239,53.57
240,53.98
241,54.01
242,54.05
243,53.74
244,54.19
245,54.74
246,54.52
247,54.6
248,54.85
249,55.04
250,54.32
251,54.45
252,55.61
253,56.33
254,55.26
255,54.62
256,54.86
257,54.69
258,54.88
259,54.27
260,54.8
261,55.23
262,55.08
263,54.58
264,55.07
