Idx,price
0,58.087
1,58.418
2,58.36
3,57.736
4,57.912
5,57.863
6,58.36
7,59.257
8,58.838
9,57.941
10,57.522
11,58.711
12,59.208
13,58.506
14,58.009
15,57.17
16,56.595
17,55.474
18,56.478
19,55.796
20,54.996
21,55.191
22,54.528
23,53.446
24,51.438
25,51.633
26,53.115
27,52.189
28,51.155
29,49.985
30,50.122
31,53.875
32,53.641
33,54.363
34,53.602
35,54.499
36,54.129
37,54.489
38,54.031
39,54.226
40,55.143
41,54.987
42,54.158
43,55.055
44,56.01
45,55.035
46,54.363
47,53.944
48,54.012
49,53.329
50,53.134
51,53.866
52,53.154
53,53.046
54,52.832
55,52.549
56,51.584
57,51.126
58,50.736
59,49.605
60,50.17
61,50.824
62,50.941
63,50.843
64,51.214
65,51.799
66,49.898
67,49.312
68,47.889
69,48.113
70,47.743
71,47.392
72,48.698
73,48.523
74,49.712
75,48.532
76,49.303
77,49.498
78,49.878
79,49.049
80,49.283
81,50.005
82,50.57
83,51.253
84,50.902
85,51.789
86,50.921
87,51.136
88,51.321
89,51.477
90,50.318
91,49.814
92,48.069
93,48.69
94,49.361
95,47.812
96,48.029
97,48.661
98,47.793
99,47.97
100,49.094
101,49.104
102,48.769
103,48.621
104,48.384
105,48.029
106,47.655
107,47.349
108,48.345
109,48.286
110,47.073
111,46.885
112,46.806
113,46.451
114,46.708
115,47.014
116,47.773
117,47.566
118,48.098
119,47.625
120,47.832
121,47.408
122,48.325
123,48.522
124,48.384
125,47.97
126,47.704
127,48.098
128,48.454
129,48.444
130,48.532
131,48.414
132,49.016
133,49.203
134,49.726
135,49.469
136,49.499
137,49.321
138,49.016
139,48.384
140,47.97
141,48.217
142,48.306
143,49.262
144,48.473
145,48.236
146,47.655
147,47.793
148,47.467
149,47.102
150,46.53
151,46.905
152,46.718
153,47.408
154,48.059
155,46.54
156,46.846
157,46.363
158,45.889
159,46.027
160,45.82
161,45.081
162,44.874
163,43.759
164,43.157
165,43.108
166,43.503
167,42.576
168,42.388
169,43.108
170,44.489
171,44.44
172,44.213
173,43.286
174,42.733
175,42.122
176,42.122
177,42.26
178,41.629
179,42.724
180,42.753
181,42.013
182,42.29
183,42.862
184,41.333
185,41.767
186,42.359
187,42.092
188,41.895
189,41.767
190,42.487
191,42.122
192,42.378
193,44.104
194,44.104
195,44.44
196,43.67
197,45.258
198,46.284
199,46.047
200,47.053
201,46.254
202,46.372
203,46.096
204,45.584
205,45.682
206,46.067
207,45.889
208,45.692
209,46.629
210,47.891
211,47.803
212,48.01
213,47.448
214,47.359
215,47.112
216,47.625
217,47.349
218,47.191
219,47.57
220,47.59
221,46.53
222,46.6
223,46.69
224,46.65
225,47.04
226,46.66
227,46.6
228,47.26
229,46.56
230,47.37
231,46.7
232,47.07
233,48.44
234,48.2
235,49.24
236,49.59
237,49.92
238,50.19
239,50.43
240,50.7
241,50.44
242,50.1
243,50.5
244,51.21
245,51.59
246,51.58
247,51.64
248,52.12
249,51.84
250,50.84
251,50.87
252,51.51
253,51.23
254,50.33
255,49.68
256,49.88
257,49.77
258,50.01
259,49.57
260,49.97
261,49.83
262,49.44
263,49.48
264,49.05
