Idx,price
0,38.263
1,38.792
2,39.057
3,38.626
4,39.282
5,39.4
6,39.948
7,40.203
8,39.85
9,39.292
10,38.851
11,39.38
12,39.409
13,38.43
14,38.42
15,38.224
16,37.558
17,37.107
18,38.302
19,37.734
20,36.343
21,37.284
22,37.166
23,36.47
24,35.138
25,34.932
26,36.216
27,35.912
28,35.657
29,36.108
30,36.617
31,37.646
32,38.116
33,38.204
34,38.167
35,38.786
36,38.069
37,38.373
38,38.865
39,38.757
40,38.846
41,38.57
42,37.685
43,37.587
44,37.42
45,37.184
46,36.928
47,36.888
48,37.262
49,37.095
50,36.692
51,36.692
52,36.279
53,36.495
54,36.997
55,37.252
56,36.662
57,35.571
58,35.63
59,34.735
60,34.705
61,35.148
62,33.938
63,33.948
64,34.39
65,35.443
66,34.41
67,34.164
68,33.348
69,33.053
70,32.748
71,32.502
72,32.974
73,32.699
74,33.574
75,32.65
76,32.434
77,32.374
78,33.427
79,33.358
80,33.624
81,34.4
82,34.981
83,34.882
84,34.322
85,34.794
86,34.292
87,34.39
88,34.656
89,34.046
90,33.191
91,31.991
92,31.037
93,30.772
94,31.116
95,30.329
96,30.418
97,31.022
98,30.953
99,30.834
100,31.971
101,31.862
102,31.546
103,31.368
104,31.091
105,31.516
106,31.408
107,31.328
108,31.783
109,31.714
110,31.457
111,31.259
112,30.982
113,30.389
114,31.418
115,31.299
116,32.238
117,32.357
118,32.564
119,32.376
120,32.584
121,32.129
122,32.624
123,32.861
124,33.326
125,33.049
126,32.683
127,33.177
128,33.068
129,33.306
130,33.286
131,33.454
132,34.205
133,34.611
134,35.154
135,35.144
136,35.402
137,35.224
138,35.263
139,34.561
140,33.8
141,33.662
142,33.84
143,34.364
144,33.335
145,33.098
146,32.92
147,32.673
148,32.772
149,32.515
150,32.436
151,33.078
152,33.662
153,33.968
154,34.245
155,32.97
156,32.871
157,32.98
158,32.683
159,33.053
160,32.566
161,31.89
162,31.354
163,30.857
164,30.37
165,30.241
166,30.837
167,30.449
168,30.171
169,30.986
170,32.139
171,31.89
172,31.443
173,30.698
174,30.559
175,30.171
176,30.102
177,31.344
178,30.817
179,31.592
180,32.099
181,31.572
182,31.066
183,31.99
184,32.417
185,32.805
186,32.884
187,33.152
188,33.977
189,33.769
190,33.858
191,33.431
192,33.093
193,33.699
194,34.037
195,34.236
196,33.659
197,35.359
198,35.647
199,35.14
200,35.22
201,35.051
202,34.862
203,35.15
204,35.259
205,35.617
206,35.766
207,35.885
208,35.269
209,35.478
210,36.084
211,35.876
212,35.706
213,34.822
214,34.514
215,34.375
216,34.405
217,34.315
218,34.772
219,34.862
220,34.424
221,33.749
222,33.49
223,33.4
224,33.54
225,34.06
226,33.76
227,33.95
228,33.94
229,33.82
230,34.29
231,34.2
232,34.32
233,34.87
234,34.61
235,35.38
236,35.25
237,35.45
238,35.78
239,35.85
240,36.12
241,35.88
242,35.21
243,34.8
244,35.35
245,35.76
246,35.78
247,36.06
248,36.25
249,36.25
250,36.07
251,36.56
252,36.56
253,36.66
254,36.59
255,36.58
256,37.0
257,36.78
258,36.37
259,36.49
260,36.91
261,36.71
262,36.75
263,36.38
264,36.39
