Idx,price
0,21.735
1,22.021
2,22.154
3,21.907
4,21.992
5,22.173
6,22.592
7,22.953
8,22.744
9,22.516
10,22.563
11,22.934
12,23.182
13,23.001
14,22.82
15,22.953
16,22.811
17,22.639
18,23.049
19,22.887
20,22.687
21,23.42
22,23.201
23,23.572
24,23.115
25,22.754
26,23.239
27,23.448
28,23.201
29,22.915
30,23.134
31,23.905
32,24.143
33,24.448
34,24.448
35,24.723
36,24.742
37,25.085
38,25.218
39,25.095
40,25.39
41,25.409
42,25.152
43,25.399
44,25.58
45,25.447
46,25.275
47,25.247
48,25.256
49,24.99
50,25.085
51,25.218
52,25.114
53,25.038
54,25.352
55,25.504
56,25.009
57,24.067
58,23.658
59,23.22
60,23.429
61,23.772
62,23.391
63,23.324
64,23.591
65,24.143
66,23.267
67,22.925
68,22.164
69,22.183
70,22.116
71,21.697
72,22.487
73,22.573
74,22.953
75,22.382
76,22.677
77,22.877
78,23.172
79,23.144
80,23.22
81,23.248
82,23.743
83,23.486
84,23.562
85,24.114
86,23.772
87,23.734
88,23.677
89,23.267
90,22.584
91,21.965
92,21.013
93,20.846
94,21.269
95,20.788
96,20.424
97,20.915
98,20.68
99,20.65
100,21.21
101,21.161
102,21.121
103,21.062
104,20.827
105,20.699
106,20.434
107,20.582
108,21.013
109,20.925
110,20.366
111,20.454
112,20.483
113,20.277
114,20.68
115,20.67
116,21.161
117,21.151
118,21.347
119,21.347
120,21.612
121,21.337
122,21.936
123,22.034
124,22.319
125,22.309
126,22.024
127,22.132
128,22.122
129,21.965
130,22.172
131,21.995
132,22.594
133,22.613
134,22.819
135,22.554
136,22.672
137,22.387
138,22.486
139,22.181
140,21.956
141,22.005
142,22.064
143,22.446
144,22.024
145,21.946
146,21.642
147,21.504
148,21.327
149,21.367
150,21.072
151,21.062
152,21.259
153,21.936
154,22.172
155,21.22
156,21.18
157,21.013
158,20.846
159,21.043
160,20.807
161,20.385
162,20.346
163,19.58
164,19.423
165,19.256
166,19.816
167,19.63
168,19.256
169,19.806
170,20.454
171,20.395
172,20.081
173,19.767
174,19.531
175,19.256
176,19.256
177,19.718
178,19.217
179,19.6
180,19.698
181,19.571
182,19.551
183,20.022
184,19.865
185,20.258
186,20.483
187,20.375
188,20.405
189,20.336
190,20.621
191,20.248
192,19.944
193,20.935
194,20.886
195,21.092
196,20.66
197,21.916
198,22.378
199,22.103
200,22.456
201,22.299
202,22.26
203,22.338
204,22.093
205,22.436
206,22.741
207,22.839
208,22.427
209,22.643
210,23.251
211,23.29
212,23.202
213,22.751
214,22.633
215,22.672
216,22.77
217,22.741
218,22.79
219,23.1
220,23.04
221,22.3
222,22.21
223,22.19
224,22.05
225,22.4
226,22.03
227,22.32
228,22.41
229,22.11
230,22.35
231,22.23
232,21.97
233,22.55
234,22.23
235,23.02
236,23.01
237,23.04
238,23.36
239,23.83
240,24.01
241,24.13
242,23.86
243,24.06
244,24.38
245,24.55
246,24.62
247,24.86
248,25.02
249,24.94
250,24.69
251,24.86
252,25.12
253,24.94
254,24.53
255,24.3
256,24.54
257,24.35
258,24.28
259,24.17
260,24.47
261,24.43
262,23.94
263,23.84
264,23.69
