Idx,price
0,129.234
1,129.579
2,131.322
3,130.76
4,130.288
5,130.061
6,131.125
7,132.139
8,130.071
9,128.269
10,126.959
11,128.387
12,128.584
13,126.516
14,125.571
15,125.255
16,124.625
17,125.127
18,128.958
19,127.983
20,127.274
21,129.195
22,129.854
23,130.504
24,128.23
25,125.61
26,127.983
27,127.934
28,126.979
29,127.875
30,130.426
31,131.991
32,134.079
33,134.906
34,134.804
35,134.834
36,132.413
37,133.994
38,134.616
39,135.594
40,136.394
41,136.661
42,135.328
43,136.394
44,135.258
45,135.545
46,137.61
47,140.257
48,141.097
49,138.291
50,136.948
51,137.619
52,136.958
53,135.446
54,136.74
55,138.578
56,137.046
57,132.048
58,132.937
59,130.596
60,130.309
61,132.107
62,128.709
63,127.909
64,128.314
65,131.159
66,128.61
67,128.205
68,124.886
69,125.33
70,124.501
71,125.706
72,127.039
73,127.978
74,129.736
75,126.387
76,126.664
77,128.205
78,129.331
79,129.716
80,129.677
81,130.23
82,132.394
83,130.625
84,128.748
85,129.766
86,128.245
87,128.264
88,129.934
89,128.906
90,125.992
91,123.967
92,120.213
93,119.067
94,120.272
95,118.504
96,118.435
97,121.612
98,123.299
99,126.066
100,128.159
101,128.635
102,126.394
103,127.495
104,127.207
105,128.635
106,127.891
107,128.754
108,129.3
109,129.687
110,129.359
111,127.713
112,126.473
113,126.106
114,129.151
115,126.423
116,128.576
117,127.306
118,129.32
119,128.784
120,129.459
121,130.123
122,130.937
123,131.77
124,131.333
125,130.361
126,129.895
127,131.085
128,130.441
129,130.391
130,130.698
131,130.302
132,131.72
133,130.867
134,132.544
135,133.208
136,132.851
137,132.077
138,131.492
139,131.849
140,130.123
141,128.308
142,128.467
143,129.885
144,126.265
145,125.382
146,124.548
147,123.755
148,125.788
149,123.983
150,124.102
151,126.126
152,128.318
153,129.449
154,130.312
155,126.007
156,126.076
157,126.78
158,126.423
159,125.742
160,124.268
161,122.206
162,122.854
163,122.226
164,121.061
165,120.693
166,123.332
167,122.296
168,120.613
169,123.093
170,125.951
171,126.369
172,124.756
173,122.117
174,121.35
175,121.997
176,121.4
177,124.228
178,123.392
179,125.373
180,126.071
181,124.308
182,123.252
183,126.021
184,128.451
185,129.427
186,130.861
187,130.174
188,132.315
189,132.205
190,132.285
191,130.034
192,129.486
193,130.273
194,131.668
195,132.325
196,130.901
197,134.227
198,132.584
199,132.703
200,132.534
201,132.474
202,132.414
203,134.018
204,134.078
205,135.243
206,135.78
207,136.587
208,135.561
209,135.223
210,138.45
211,138.848
212,139.206
213,137.872
214,136.826
215,137.952
216,139.196
217,137.414
218,138.878
219,139.306
220,139.525
221,136.966
222,134.974
223,134.47
224,134.44
225,136.21
226,136.02
227,136.1
228,135.75
229,134.87
230,136.34
231,135.85
232,135.46
233,135.82
234,134.43
235,135.67
236,133.4
237,134.52
238,135.28
239,134.85
240,135.45
241,134.82
242,132.92
243,133.24
244,133.91
245,134.37
246,133.48
247,133.52
248,133.77
249,132.86
250,131.66
251,133.36
252,133.99
253,133.08
254,132.69
255,131.95
256,132.8
257,132.41
258,131.25
259,132.49
260,133.59
261,132.8
262,132.14
263,130.82
264,131.99
